,regions,tech,vintage,cost_invest,cost_invest_units,capacity,capacity units
5108,SW,R_WH_HPST_ELC_N,2035,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
5109,SW,R_WH_HPST_ELC_N,2040,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
5110,SW,R_WH_HPST_ELC_N,2045,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
5111,SW,R_WH_HPST_ELC_N,2050,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
5112,SW,R_WH_OFHE_DISTOIL_N,2020,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5113,SW,R_WH_OFHE_DISTOIL_N,2025,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5114,SW,R_WH_OFHE_DISTOIL_N,2030,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5115,SW,R_WH_OFHE_DISTOIL_N,2035,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5116,SW,R_WH_OFHE_DISTOIL_N,2040,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5117,SW,R_WH_OFHE_DISTOIL_N,2045,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5118,SW,R_WH_OFHE_DISTOIL_N,2050,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5119,SW,R_WH_OFST_DISTOIL_N,2020,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5120,SW,R_WH_OFST_DISTOIL_N,2025,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5121,SW,R_WH_OFST_DISTOIL_N,2030,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5122,SW,R_WH_OFST_DISTOIL_N,2035,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5123,SW,R_WH_OFST_DISTOIL_N,2040,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5124,SW,R_WH_OFST_DISTOIL_N,2045,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5125,SW,R_WH_OFST_DISTOIL_N,2050,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
5134,SW,R_WH_SOLST_ELC_N,2020,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5136,SW,R_WH_SOLST_ELC_N,2025,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5138,SW,R_WH_SOLST_ELC_N,2030,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5140,SW,R_WH_SOLST_ELC_N,2035,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5142,SW,R_WH_SOLST_ELC_N,2040,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5144,SW,R_WH_SOLST_ELC_N,2045,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5146,SW,R_WH_SOLST_ELC_N,2050,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
5148,TX,C_AHPHE_ELC_N,2020,10.756460101174934,M$/PJ/year,1.0,PJ/year
5150,TX,C_AHPHE_ELC_N,2025,10.756460101174934,M$/PJ/year,1.0,PJ/year
5152,TX,C_AHPHE_ELC_N,2030,10.756460101174934,M$/PJ/year,1.0,PJ/year
5154,TX,C_AHPHE_ELC_N,2035,10.756460101174934,M$/PJ/year,1.0,PJ/year
5156,TX,C_AHPHE_ELC_N,2040,10.756460101174934,M$/PJ/year,1.0,PJ/year
5158,TX,C_AHPHE_ELC_N,2045,10.756460101174934,M$/PJ/year,1.0,PJ/year
5160,TX,C_AHPHE_ELC_N,2050,10.756460101174934,M$/PJ/year,1.0,PJ/year
5165,TX,C_AHPST_ELC_N,2020,8.492481356070495,M$/PJ/year,1.0,PJ/year
5167,TX,C_AHPST_ELC_N,2025,8.492481356070495,M$/PJ/year,1.0,PJ/year
5169,TX,C_AHPST_ELC_N,2030,8.492481356070495,M$/PJ/year,1.0,PJ/year
5171,TX,C_AHPST_ELC_N,2035,8.492481356070495,M$/PJ/year,1.0,PJ/year
5173,TX,C_AHPST_ELC_N,2040,8.492481356070495,M$/PJ/year,1.0,PJ/year
5175,TX,C_AHPST_ELC_N,2045,8.492481356070495,M$/PJ/year,1.0,PJ/year
5177,TX,C_AHPST_ELC_N,2050,8.492481356070495,M$/PJ/year,1.0,PJ/year
5185,TX,C_CK_RANGEHE_ELC_N,2020,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5186,TX,C_CK_RANGEHE_ELC_N,2025,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5187,TX,C_CK_RANGEHE_ELC_N,2030,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5188,TX,C_CK_RANGEHE_ELC_N,2035,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5189,TX,C_CK_RANGEHE_ELC_N,2040,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5190,TX,C_CK_RANGEHE_ELC_N,2045,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5191,TX,C_CK_RANGEHE_ELC_N,2050,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
5194,TX,C_CK_RANGEHE_NGA_N,2020,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5195,TX,C_CK_RANGEHE_NGA_N,2025,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5196,TX,C_CK_RANGEHE_NGA_N,2030,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5197,TX,C_CK_RANGEHE_NGA_N,2035,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5198,TX,C_CK_RANGEHE_NGA_N,2040,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5199,TX,C_CK_RANGEHE_NGA_N,2045,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5200,TX,C_CK_RANGEHE_NGA_N,2050,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
5203,TX,C_CK_RANGEST_ELC_N,2020,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5204,TX,C_CK_RANGEST_ELC_N,2025,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5205,TX,C_CK_RANGEST_ELC_N,2030,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5206,TX,C_CK_RANGEST_ELC_N,2035,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5207,TX,C_CK_RANGEST_ELC_N,2040,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5208,TX,C_CK_RANGEST_ELC_N,2045,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5209,TX,C_CK_RANGEST_ELC_N,2050,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
5210,TX,C_CK_RANGEST_NGA_N,2020,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5211,TX,C_CK_RANGEST_NGA_N,2025,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5212,TX,C_CK_RANGEST_NGA_N,2030,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5213,TX,C_CK_RANGEST_NGA_N,2035,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5214,TX,C_CK_RANGEST_NGA_N,2040,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5215,TX,C_CK_RANGEST_NGA_N,2045,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5216,TX,C_CK_RANGEST_NGA_N,2050,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
5221,TX,C_GHPHE_ELC_N,2020,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5223,TX,C_GHPHE_ELC_N,2025,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5225,TX,C_GHPHE_ELC_N,2030,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5227,TX,C_GHPHE_ELC_N,2035,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5229,TX,C_GHPHE_ELC_N,2040,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5231,TX,C_GHPHE_ELC_N,2045,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5233,TX,C_GHPHE_ELC_N,2050,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
5237,TX,C_GHPST_ELC_N,2020,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5239,TX,C_GHPST_ELC_N,2025,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5241,TX,C_GHPST_ELC_N,2030,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5243,TX,C_GHPST_ELC_N,2035,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5245,TX,C_GHPST_ELC_N,2040,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5247,TX,C_GHPST_ELC_N,2045,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5249,TX,C_GHPST_ELC_N,2050,52.07198292133493,M$/PJ/yr,0.0004436316288,PJ/yr
5255,TX,C_LT_8FTLEDHE_LFL_N,2020,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
5256,TX,C_LT_8FTLEDHE_LFL_N,2025,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
5257,TX,C_LT_8FTLEDHE_LFL_N,2030,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
5258,TX,C_LT_8FTLEDHE_LFL_N,2035,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
5259,TX,C_LT_8FTLEDHE_LFL_N,2040,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5260,TX,C_LT_8FTLEDHE_LFL_N,2045,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5261,TX,C_LT_8FTLEDHE_LFL_N,2050,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5262,TX,C_LT_8FTLEDST_LFL_N,2020,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
5263,TX,C_LT_8FTLEDST_LFL_N,2025,17.507855271061327,M$/giga lumens,7.520000000000001e-06,giga lumens
5264,TX,C_LT_8FTLEDST_LFL_N,2030,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
5265,TX,C_LT_8FTLEDST_LFL_N,2035,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
5266,TX,C_LT_8FTLEDST_LFL_N,2040,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5267,TX,C_LT_8FTLEDST_LFL_N,2045,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5268,TX,C_LT_8FTLEDST_LFL_N,2050,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
5269,TX,C_LT_8FTLUMHE_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
5270,TX,C_LT_8FTLUMHE_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
5271,TX,C_LT_8FTLUMHE_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
5272,TX,C_LT_8FTLUMHE_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
5273,TX,C_LT_8FTLUMHE_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5274,TX,C_LT_8FTLUMHE_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5275,TX,C_LT_8FTLUMHE_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5276,TX,C_LT_8FTLUMST_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
5277,TX,C_LT_8FTLUMST_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
5278,TX,C_LT_8FTLUMST_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
5279,TX,C_LT_8FTLUMST_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
5280,TX,C_LT_8FTLUMST_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5281,TX,C_LT_8FTLUMST_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5282,TX,C_LT_8FTLUMST_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
5283,TX,C_LT_8FTT8HE_LFL_N,2020,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
5284,TX,C_LT_8FTT8HE_LFL_N,2025,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
5285,TX,C_LT_8FTT8HE_LFL_N,2030,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
5286,TX,C_LT_8FTT8HE_LFL_N,2035,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
5287,TX,C_LT_8FTT8HE_LFL_N,2040,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
5288,TX,C_LT_8FTT8HE_LFL_N,2045,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
5289,TX,C_LT_8FTT8HE_LFL_N,2050,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
5290,TX,C_LT_8FTT8HOHE_LFL_N,2020,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
5291,TX,C_LT_8FTT8HOHE_LFL_N,2025,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
5292,TX,C_LT_8FTT8HOHE_LFL_N,2030,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
5293,TX,C_LT_8FTT8HOHE_LFL_N,2035,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
5294,TX,C_LT_8FTT8HOHE_LFL_N,2040,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
5295,TX,C_LT_8FTT8HOHE_LFL_N,2045,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
5296,TX,C_LT_8FTT8HOHE_LFL_N,2050,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
5297,TX,C_LT_8FTT8HOST_LFL_N,2020,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
5298,TX,C_LT_8FTT8HOST_LFL_N,2025,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
5299,TX,C_LT_8FTT8HOST_LFL_N,2030,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
5300,TX,C_LT_8FTT8HOST_LFL_N,2035,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
5301,TX,C_LT_8FTT8HOST_LFL_N,2040,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
5302,TX,C_LT_8FTT8HOST_LFL_N,2045,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
5303,TX,C_LT_8FTT8HOST_LFL_N,2050,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
5305,TX,C_LT_8FTT8ST_LFL_N,2020,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
5306,TX,C_LT_8FTT8ST_LFL_N,2025,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
5307,TX,C_LT_8FTT8ST_LFL_N,2030,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
5308,TX,C_LT_8FTT8ST_LFL_N,2035,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
5309,TX,C_LT_8FTT8ST_LFL_N,2040,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
5310,TX,C_LT_8FTT8ST_LFL_N,2045,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
5311,TX,C_LT_8FTT8ST_LFL_N,2050,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
5313,TX,C_LT_CFLHE_GSL_N,2020,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
5314,TX,C_LT_CFLHE_GSL_N,2025,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
5315,TX,C_LT_CFLHE_GSL_N,2030,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
5316,TX,C_LT_CFLHE_GSL_N,2035,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
5317,TX,C_LT_CFLHE_GSL_N,2040,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
5318,TX,C_LT_CFLHE_GSL_N,2045,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
5319,TX,C_LT_CFLHE_GSL_N,2050,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
5320,TX,C_LT_CFLST_GSL_N,2020,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
5321,TX,C_LT_CFLST_GSL_N,2025,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
5322,TX,C_LT_CFLST_GSL_N,2030,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
5323,TX,C_LT_CFLST_GSL_N,2035,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
5324,TX,C_LT_CFLST_GSL_N,2040,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
5325,TX,C_LT_CFLST_GSL_N,2045,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
5326,TX,C_LT_CFLST_GSL_N,2050,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
5328,TX,C_LT_HALST_RFL_N,2020,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
5329,TX,C_LT_HALST_RFL_N,2025,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
5330,TX,C_LT_HALST_RFL_N,2030,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
5331,TX,C_LT_HALST_RFL_N,2035,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
5332,TX,C_LT_HALST_RFL_N,2040,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
5333,TX,C_LT_HALST_RFL_N,2045,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
5334,TX,C_LT_HALST_RFL_N,2050,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
5336,TX,C_LT_HIRST_RFL_N,2020,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
5337,TX,C_LT_HIRST_RFL_N,2025,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
5338,TX,C_LT_HIRST_RFL_N,2030,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
5339,TX,C_LT_HIRST_RFL_N,2035,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
5340,TX,C_LT_HIRST_RFL_N,2040,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
5341,TX,C_LT_HIRST_RFL_N,2045,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
5342,TX,C_LT_HIRST_RFL_N,2050,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
5344,TX,C_LT_LEDHE_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
5345,TX,C_LT_LEDHE_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
5346,TX,C_LT_LEDHE_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
5347,TX,C_LT_LEDHE_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
5348,TX,C_LT_LEDHE_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5349,TX,C_LT_LEDHE_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5350,TX,C_LT_LEDHE_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5351,TX,C_LT_LEDHE_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
5352,TX,C_LT_LEDHE_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
5353,TX,C_LT_LEDHE_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
5354,TX,C_LT_LEDHE_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
5355,TX,C_LT_LEDHE_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5356,TX,C_LT_LEDHE_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5357,TX,C_LT_LEDHE_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5358,TX,C_LT_LEDHE_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
5359,TX,C_LT_LEDHE_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
5360,TX,C_LT_LEDHE_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
5361,TX,C_LT_LEDHE_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
5362,TX,C_LT_LEDHE_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5363,TX,C_LT_LEDHE_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5364,TX,C_LT_LEDHE_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5365,TX,C_LT_LEDST_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
5366,TX,C_LT_LEDST_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
5367,TX,C_LT_LEDST_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
5368,TX,C_LT_LEDST_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
5369,TX,C_LT_LEDST_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5370,TX,C_LT_LEDST_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5371,TX,C_LT_LEDST_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
5372,TX,C_LT_LEDST_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
5373,TX,C_LT_LEDST_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
5374,TX,C_LT_LEDST_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
5375,TX,C_LT_LEDST_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
5376,TX,C_LT_LEDST_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5377,TX,C_LT_LEDST_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5378,TX,C_LT_LEDST_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
5379,TX,C_LT_LEDST_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
5380,TX,C_LT_LEDST_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
5381,TX,C_LT_LEDST_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
5382,TX,C_LT_LEDST_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
5383,TX,C_LT_LEDST_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5384,TX,C_LT_LEDST_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5385,TX,C_LT_LEDST_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
5386,TX,C_LT_LUMHE_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
5387,TX,C_LT_LUMHE_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
5388,TX,C_LT_LUMHE_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
5389,TX,C_LT_LUMHE_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
5390,TX,C_LT_LUMHE_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5391,TX,C_LT_LUMHE_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5392,TX,C_LT_LUMHE_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5393,TX,C_LT_LUMHE_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
5394,TX,C_LT_LUMHE_LB_N,2025,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
5395,TX,C_LT_LUMHE_LB_N,2030,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
5396,TX,C_LT_LUMHE_LB_N,2035,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
5397,TX,C_LT_LUMHE_LB_N,2040,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
5398,TX,C_LT_LUMHE_LB_N,2045,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
5399,TX,C_LT_LUMHE_LB_N,2050,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
5400,TX,C_LT_LUMHE_LFL_N,2020,27.266089719321144,M$/giga lumens,5e-06,giga lumens
5401,TX,C_LT_LUMHE_LFL_N,2025,27.266089719321144,M$/giga lumens,5e-06,giga lumens
5402,TX,C_LT_LUMHE_LFL_N,2030,17.763525538511747,M$/giga lumens,5e-06,giga lumens
5403,TX,C_LT_LUMHE_LFL_N,2035,17.763525538511747,M$/giga lumens,5e-06,giga lumens
5404,TX,C_LT_LUMHE_LFL_N,2040,12.715160264360312,M$/giga lumens,5e-06,giga lumens
5405,TX,C_LT_LUMHE_LFL_N,2045,12.715160264360312,M$/giga lumens,5e-06,giga lumens
5406,TX,C_LT_LUMHE_LFL_N,2050,12.715160264360312,M$/giga lumens,5e-06,giga lumens
5407,TX,C_LT_LUMST_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
5408,TX,C_LT_LUMST_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
5409,TX,C_LT_LUMST_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
5410,TX,C_LT_LUMST_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
5411,TX,C_LT_LUMST_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5412,TX,C_LT_LUMST_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5413,TX,C_LT_LUMST_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
5414,TX,C_LT_LUMST_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
