,Tech_Code_Pandas,regions,Subsector,input_comm,Tech Description,tech,vintage,output_comm,efficiency,eff_notes
11639,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,REFERENCE GEOTHERMAL HEAT PUMP - COOLING,R_HP_GEO_R,2014.0,RSCHP,3.897847098888088,Btu out / Btu in
11640,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,REFERENCE GEOTHERMAL HEAT PUMP - COOLING,R_HP_GEO_R,2014.0,RSCHP,3.897847098888088,Btu out / Btu in
11641,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,REFERENCE GEOTHERMAL HEAT PUMP - COOLING,R_HP_GEO_R,2018.0,RSCHP,3.897847098888088,Btu out / Btu in
11642,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,REFERENCE GEOTHERMAL HEAT PUMP - COOLING,R_HP_GEO_R,2018.0,RSCHP,3.897847098888088,Btu out / Btu in
11643,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2020.0,RSCHP,6.564795113916779,Btu out / Btu in
11644,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2020.0,RSCHP,6.564795113916779,Btu out / Btu in
11645,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2020.0,RSCHP,5.070131940658942,Btu out / Btu in
11646,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2020.0,RSCHP,5.070131940658942,Btu out / Btu in
11647,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2025.0,RSCHP,6.564795113916779,Btu out / Btu in
11648,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2025.0,RSCHP,6.564795113916779,Btu out / Btu in
11649,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2025.0,RSCHP,5.070131940658942,Btu out / Btu in
11650,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2025.0,RSCHP,5.070131940658942,Btu out / Btu in
11651,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2030.0,RSCHP,6.564795113916779,Btu out / Btu in
11652,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2030.0,RSCHP,6.564795113916779,Btu out / Btu in
11653,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2030.0,RSCHP,5.070131940658942,Btu out / Btu in
11654,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2030.0,RSCHP,5.070131940658942,Btu out / Btu in
11655,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2035.0,RSCHP,6.564795113916779,Btu out / Btu in
11656,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2035.0,RSCHP,6.564795113916779,Btu out / Btu in
11657,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2035.0,RSCHP,5.070131940658942,Btu out / Btu in
11658,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2035.0,RSCHP,5.070131940658942,Btu out / Btu in
11659,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2040.0,RSCHP,6.564795113916779,Btu out / Btu in
11660,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2040.0,RSCHP,6.564795113916779,Btu out / Btu in
11661,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2040.0,RSCHP,5.070131940658942,Btu out / Btu in
11662,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2040.0,RSCHP,5.070131940658942,Btu out / Btu in
11663,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2045.0,RSCHP,6.564795113916779,Btu out / Btu in
11664,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2045.0,RSCHP,6.564795113916779,Btu out / Btu in
11665,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2045.0,RSCHP,5.070131940658942,Btu out / Btu in
11666,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2045.0,RSCHP,5.070131940658942,Btu out / Btu in
11667,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2050.0,RSCHP,6.564795113916779,Btu out / Btu in
11668,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY GEOTHERMAL HEAT PUMP - COOLING,R_HPHE_GEO_N,2050.0,RSCHP,6.564795113916779,Btu out / Btu in
11669,R_SC_HP_GEO,SE,Residential Cooling,ELC_RES,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2050.0,RSCHP,5.070131940658942,Btu out / Btu in
11670,R_SC_HP_GEO,SE,Residential Cooling,ELCDIST_R,STANDARD GEOTHERMAL HEAT PUMP - COOLING,R_HPST_GEO_N,2050.0,RSCHP,5.070131940658942,Btu out / Btu in
11671,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,REFERENCE NATURAL GAS HEAT PUMP  - COOLING,R_HP_NGA_R,2014.0,RSCHP,0.6,COP
11672,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,REFERENCE NATURAL GAS HEAT PUMP  - COOLING,R_HP_NGA_R,2018.0,RSCHP,0.6,COP
11673,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2020.0,RSCHP,0.7,COP
11674,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2025.0,RSCHP,0.7,COP
11675,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2030.0,RSCHP,0.7,COP
11676,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2035.0,RSCHP,0.7,COP
11677,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2040.0,RSCHP,0.7,COP
11678,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2045.0,RSCHP,0.7,COP
11679,R_SC_HP_NGA,SE,Residential Cooling,R_NGA,STANDARD HEAT PUMP FOR SPACE COOLING,R_HPST_NGA_N,2050.0,RSCHP,0.7,COP
11680,R_SC_RAC,SE,Residential Cooling,ELC_RES,REFERENCE ROOM AIR CONDITIONER,R_SC_RACELC_R,2014.0,RSCRAC,3.194476193825576,Btu out / Btu in
11681,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,REFERENCE ROOM AIR CONDITIONER,R_SC_RACELC_R,2014.0,RSCRAC,3.194476193825576,Btu out / Btu in
11682,R_SC_RAC,SE,Residential Cooling,ELC_RES,REFERENCE ROOM AIR CONDITIONER,R_SC_RACELC_R,2018.0,RSCRAC,3.194476193825576,Btu out / Btu in
11683,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,REFERENCE ROOM AIR CONDITIONER,R_SC_RACELC_R,2018.0,RSCRAC,3.194476193825576,Btu out / Btu in
11684,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2020.0,RSCRAC,3.663390130533917,Btu out / Btu in
11685,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2020.0,RSCRAC,3.663390130533917,Btu out / Btu in
11686,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2020.0,RSCRAC,3.5168545253125605,Btu out / Btu in
11687,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2020.0,RSCRAC,3.5168545253125605,Btu out / Btu in
11688,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2025.0,RSCRAC,3.663390130533917,Btu out / Btu in
11689,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2025.0,RSCRAC,3.663390130533917,Btu out / Btu in
11690,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2025.0,RSCRAC,3.5168545253125605,Btu out / Btu in
11691,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2025.0,RSCRAC,3.5168545253125605,Btu out / Btu in
11692,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2030.0,RSCRAC,3.809925735755274,Btu out / Btu in
11693,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2030.0,RSCRAC,3.809925735755274,Btu out / Btu in
11694,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2030.0,RSCRAC,3.6047758884453747,Btu out / Btu in
11695,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2030.0,RSCRAC,3.6047758884453747,Btu out / Btu in
11696,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2035.0,RSCRAC,3.809925735755274,Btu out / Btu in
11697,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2035.0,RSCRAC,3.809925735755274,Btu out / Btu in
11698,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2035.0,RSCRAC,3.6047758884453747,Btu out / Btu in
11699,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2035.0,RSCRAC,3.6047758884453747,Btu out / Btu in
11700,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2040.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11701,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2040.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11702,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2040.0,RSCRAC,3.663390130533917,Btu out / Btu in
11703,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2040.0,RSCRAC,3.663390130533917,Btu out / Btu in
11704,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2045.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11705,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2045.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11706,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2045.0,RSCRAC,3.663390130533917,Btu out / Btu in
11707,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2045.0,RSCRAC,3.663390130533917,Btu out / Btu in
11708,R_SC_RAC,SE,Residential Cooling,ELC_RES,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2050.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11709,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,HIGH EFFICIENCY ROOM AIR CONDITIONER,R_SC_RACHE_ELC_N,2050.0,RSCRAC,3.9564613409766305,Btu out / Btu in
11710,R_SC_RAC,SE,Residential Cooling,ELC_RES,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2050.0,RSCRAC,3.663390130533917,Btu out / Btu in
11711,R_SC_RAC,SE,Residential Cooling,ELCDIST_R,STANDARD ROOM AIR CONDITIONER,R_SC_RACST_ELC_N,2050.0,RSCRAC,3.663390130533917,Btu out / Btu in
11712,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE BOILER/RADIATOR,R_SH_BLR_DISTOIL_R,2005.0,RSHDISTOIL,0.84,Btu out / Btu in
11713,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE BOILER/RADIATOR,R_SH_BLR_DISTOIL_R,2010.0,RSHDISTOIL,0.84,Btu out / Btu in
11714,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE BOILER/RADIATOR,R_SH_BLR_DISTOIL_R,2015.0,RSHDISTOIL,0.84,Btu out / Btu in
11715,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2020.0,RSHDISTOIL,0.9,Btu out / Btu in
11716,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2020.0,RSHDISTOIL,0.84,Btu out / Btu in
11717,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2025.0,RSHDISTOIL,0.9,Btu out / Btu in
11718,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2025.0,RSHDISTOIL,0.84,Btu out / Btu in
11719,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2030.0,RSHDISTOIL,0.9,Btu out / Btu in
11720,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2030.0,RSHDISTOIL,0.86,Btu out / Btu in
11721,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2035.0,RSHDISTOIL,0.9,Btu out / Btu in
11722,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2035.0,RSHDISTOIL,0.86,Btu out / Btu in
11723,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2040.0,RSHDISTOIL,0.9,Btu out / Btu in
11724,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2040.0,RSHDISTOIL,0.86,Btu out / Btu in
11725,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2045.0,RSHDISTOIL,0.9,Btu out / Btu in
11726,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2045.0,RSHDISTOIL,0.86,Btu out / Btu in
11727,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE BOILER/RADIATOR,R_SH_BLRHE_DISTOIL_N,2050.0,RSHDISTOIL,0.9,Btu out / Btu in
11728,R_SH_BLR_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE BOILER/RADIATOR,R_SH_BLRST_DISTOIL_N,2050.0,RSHDISTOIL,0.86,Btu out / Btu in
11729,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,REFERENCE NATURAL GAS BOILER/RADIATOR,R_SH_BLR_NGA_R,2005.0,RSHNGA,0.82,Btu out / Btu in
11730,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,REFERENCE NATURAL GAS BOILER/RADIATOR,R_SH_BLR_NGA_R,2010.0,RSHNGA,0.82,Btu out / Btu in
11731,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,REFERENCE NATURAL GAS BOILER/RADIATOR,R_SH_BLR_NGA_R,2015.0,RSHNGA,0.82,Btu out / Btu in
11732,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2020.0,RSHNGA,0.97,Btu out / Btu in
11733,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2020.0,RSHNGA,0.9,Btu out / Btu in
11734,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2025.0,RSHNGA,0.97,Btu out / Btu in
11735,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2025.0,RSHNGA,0.9,Btu out / Btu in
11736,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2030.0,RSHNGA,0.97,Btu out / Btu in
11737,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2030.0,RSHNGA,0.9,Btu out / Btu in
11738,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2035.0,RSHNGA,0.97,Btu out / Btu in
11739,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2035.0,RSHNGA,0.9,Btu out / Btu in
11740,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2040.0,RSHNGA,0.97,Btu out / Btu in
11741,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2040.0,RSHNGA,0.9,Btu out / Btu in
11742,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2045.0,RSHNGA,0.97,Btu out / Btu in
11743,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2045.0,RSHNGA,0.9,Btu out / Btu in
11744,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,HIGH EFFICIENCY NATURAL GAS BOILER/RADIATOR,R_SH_BLRHE_NGA_N,2050.0,RSHNGA,0.97,Btu out / Btu in
11745,R_SH_BLR_NGA,SE,Residential Space Heating,R_NGA,STANDARD NATURAL GAS BOILER/RADIATOR,R_SH_BLRST_NGA_N,2050.0,RSHNGA,0.9,Btu out / Btu in
11746,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE FURNACE,R_SH_FDISTOIL_R,2005.0,RSHDISTOIL,0.83,Btu out / Btu in
11747,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE FURNACE,R_SH_FDISTOIL_R,2010.0,RSHDISTOIL,0.83,Btu out / Btu in
11748,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,REFERENCE DISTILLATE FURNACE,R_SH_FDISTOIL_R,2015.0,RSHDISTOIL,0.83,Btu out / Btu in
11749,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2020.0,RSHDISTOIL,0.97,Btu out / Btu in
11750,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2020.0,RSHDISTOIL,0.83,Btu out / Btu in
11751,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2025.0,RSHDISTOIL,0.97,Btu out / Btu in
11752,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2025.0,RSHDISTOIL,0.83,Btu out / Btu in
11753,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2030.0,RSHDISTOIL,0.97,Btu out / Btu in
11754,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2030.0,RSHDISTOIL,0.84,Btu out / Btu in
11755,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2035.0,RSHDISTOIL,0.97,Btu out / Btu in
11756,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2035.0,RSHDISTOIL,0.84,Btu out / Btu in
11757,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2040.0,RSHDISTOIL,0.97,Btu out / Btu in
11758,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2040.0,RSHDISTOIL,0.84,Btu out / Btu in
11759,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2045.0,RSHDISTOIL,0.97,Btu out / Btu in
11760,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2045.0,RSHDISTOIL,0.84,Btu out / Btu in
11761,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,HIGH EFFICIENCY DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FHE_DISTOIL_N,2050.0,RSHDISTOIL,0.97,Btu out / Btu in
11762,R_SH_F_DISTOIL,SE,Residential Space Heating,R_DISTOIL,STANDARD DISTILLATE OIL FURNACE VERSION 1 FOR SPACE HEATING,R_SH_FST_DISTOIL_N,2050.0,RSHDISTOIL,0.84,Btu out / Btu in
11763,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,REFERENCE ELECTRIC RESISTANCE FURNACE,R_SH_F_ELC_R,2005.0,RSHELC,0.98,Btu out / Btu in
11764,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,REFERENCE ELECTRIC RESISTANCE FURNACE,R_SH_F_ELC_R,2010.0,RSHELC,0.98,Btu out / Btu in
11765,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,REFERENCE ELECTRIC RESISTANCE FURNACE,R_SH_F_ELC_R,2015.0,RSHELC,0.98,Btu out / Btu in
11766,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,STANDARD ELECTRIC RESISTANCE FURNACE,R_SH_FST_ELC_N,2020.0,RSHELC,0.98,Btu out / Btu in
11767,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,STANDARD ELECTRIC RESISTANCE FURNACE,R_SH_FST_ELC_N,2025.0,RSHELC,0.98,Btu out / Btu in
11768,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,STANDARD ELECTRIC RESISTANCE FURNACE,R_SH_FST_ELC_N,2030.0,RSHELC,0.98,Btu out / Btu in
11769,R_SH_F_ELC,SE,Residential Space Heating,ELC_RES,STANDARD ELECTRIC RESISTANCE FURNACE,R_SH_FST_ELC_N,2035.0,RSHELC,0.98,Btu out / Btu in
