,regions,tech,vintage,tech_rate,tech_rate_notes
456,CA,C_VT_VAVST_ELC_N,2030,0.3,nan
457,CA,C_WH_DWHHE_DISTOIL_N,2030,0.3,nan
458,CA,C_WH_DWHST_DISTOIL_N,2030,0.3,nan
459,CA,C_WH_EWHST_ELC_N,2030,0.3,nan
460,CA,C_WH_HPST_ELC_N,2030,0.3,nan
461,CA,C_WH_NWHHE_NGA_N,2030,0.3,nan
462,CA,C_WH_NWHST_NGA_N,2030,0.3,nan
463,CA,C_WH_SOLST_ELC_N,2030,0.3,nan
464,CA,R_CD_HE_ELC_N,2030,0.3,nan
465,CA,R_CD_HE_NGA_N,2030,0.3,nan
466,CA,R_CD_ST_ELC_N,2030,0.3,nan
467,CA,R_CD_ST_NGA_N,2030,0.3,nan
468,CA,R_CK_OVHE_NGA_N,2030,0.3,nan
469,CA,R_CK_OVST_NGA_N,2030,0.3,nan
470,CA,R_CK_TOPHE_ELC_N,2030,0.3,nan
471,CA,R_CK_TOPHE_NGA_N,2030,0.3,nan
472,CA,R_CK_TOPST_ELC_N,2030,0.3,nan
473,CA,R_CK_TOPST_NGA_N,2030,0.3,nan
474,CA,R_DW_HE_ELC_N,2030,0.3,nan
475,CA,R_DW_ST_ELC_N,2030,0.3,nan
476,CA,R_FZ_CHESTHE_N,2030,0.3,nan
477,CA,R_FZ_CHESTST_N,2030,0.3,nan
478,CA,R_FZ_UPRIGHTHE_N,2030,0.3,nan
479,CA,R_FZ_UPRIGHTST_N,2030,0.3,nan
480,CA,R_HPHE_ELC_N,2030,0.3,nan
481,CA,R_HPHE_GEO_N,2030,0.3,nan
482,CA,R_HPST_ELC_N,2030,0.3,nan
483,CA,R_HPST_GEO_N,2030,0.3,nan
484,CA,R_HPST_NGA_N,2030,0.3,nan
485,CA,R_HP_NGA_N,2030,0.3,nan
486,CA,R_LT_CFLHE_GSL_N,2030,0.3,nan
487,CA,R_LT_CFLHE_RFL_N,2030,0.3,nan
488,CA,R_LT_CFLST_GSL_N,2030,0.3,nan
489,CA,R_LT_CFLST_RFL_N,2030,0.3,nan
490,CA,R_LT_CFLST_ROL_N,2030,0.3,nan
491,CA,R_LT_HALST_RFL_N,2030,0.3,nan
492,CA,R_LT_HALST_ROL_N,2030,0.3,nan
493,CA,R_LT_HIRST_RFL_N,2030,0.3,nan
494,CA,R_LT_HIRST_ROL_N,2030,0.3,nan
495,CA,R_LT_INCST_RFL_N,2030,0.3,nan
496,CA,R_LT_INCST_ROL_N,2030,0.3,nan
497,CA,R_LT_LED60HE_GSL_N,2030,0.3,nan
498,CA,R_LT_LED60ST_GSL_N,2030,0.3,nan
499,CA,R_LT_LEDHE_LUM_N,2030,0.3,nan
500,CA,R_LT_LEDHE_RFL_N,2030,0.3,nan
501,CA,R_LT_LEDHE_ROL_N,2030,0.3,nan
502,CA,R_LT_LEDST_LUM_N,2030,0.3,nan
503,CA,R_LT_LEDST_RFL_N,2030,0.3,nan
504,CA,R_LT_LEDST_ROL_N,2030,0.3,nan
505,CA,R_LT_LLRHE_L2L_N,2030,0.3,nan
506,CA,R_LT_LLRST_L2L_N,2030,0.3,nan
507,CA,R_LT_T5HE_LFL_N,2030,0.3,nan
508,CA,R_LT_T5ST_LFL_N,2030,0.3,nan
509,CA,R_LT_T8HE_LFL_N,2030,0.3,nan
510,CA,R_LT_T8ST_LFL_N,2030,0.3,nan
512,CA,R_RF_BFHE_ELC_N,2030,0.3,nan
513,CA,R_RF_BFST_ELC_N,2030,0.3,nan
514,CA,R_RF_SFHE_ELC_N,2030,0.3,nan
515,CA,R_RF_SFST_ELC_N,2030,0.3,nan
516,CA,R_RF_TFHE_ELC_N,2030,0.3,nan
517,CA,R_RF_TFST_ELC_N,2030,0.3,nan
518,CA,R_SC_CACHE_ELC_N,2030,0.3,nan
519,CA,R_SC_CACST_ELC_N,2030,0.3,nan
520,CA,R_SC_RACHE_ELC_N,2030,0.3,nan
521,CA,R_SC_RACST_ELC_N,2030,0.3,nan
522,CA,R_SH_BLRHE_DISTOIL_N,2030,0.3,nan
523,CA,R_SH_BLRHE_NGA_N,2030,0.3,nan
524,CA,R_SH_BLRST_DISTOIL_N,2030,0.3,nan
525,CA,R_SH_BLRST_NGA_N,2030,0.3,nan
526,CA,R_SH_FHE_DISTOIL_N,2030,0.3,nan
527,CA,R_SH_FHE_NGA_N,2030,0.3,nan
528,CA,R_SH_FST_DISTOIL_N,2030,0.3,nan
529,CA,R_SH_FST_ELC_N,2030,0.3,nan
530,CA,R_SH_FST_LPG_N,2030,0.3,nan
531,CA,R_SH_FST_NGA_N,2030,0.3,nan
532,CA,R_SH_PLTHE_BIO_N,2030,0.3,nan
533,CA,R_SH_PLTST_BIO_N,2030,0.3,nan
534,CA,R_SH_RESST_ELC_N,2030,0.3,nan
535,CA,R_SH_WHHE_BIO_N,2030,0.3,nan
536,CA,R_SH_WHST_BIO_N,2030,0.3,nan
537,CA,R_WH_ERHE_ELC_N,2030,0.3,nan
538,CA,R_WH_ERST_ELC_N,2030,0.3,nan
539,CA,R_WH_GFHE_NGA_N,2030,0.3,nan
540,CA,R_WH_GFST_NGA_N,2030,0.3,nan
541,CA,R_WH_HPHE_ELC_N,2030,0.3,nan
542,CA,R_WH_HPST_ELC_N,2030,0.3,nan
543,CA,R_WH_OFHE_DISTOIL_N,2030,0.3,nan
544,CA,R_WH_OFST_DISTOIL_N,2030,0.3,nan
545,CA,R_WH_SOLST_ELC_N,2030,0.3,nan
546,CA,C_AHPHE_ELC_N,2035,0.3,nan
547,CA,C_AHPST_ELC_N,2035,0.3,nan
548,CA,C_CK_RANGEHE_ELC_N,2035,0.3,nan
549,CA,C_CK_RANGEHE_NGA_N,2035,0.3,nan
550,CA,C_CK_RANGEST_ELC_N,2035,0.3,nan
551,CA,C_CK_RANGEST_NGA_N,2035,0.3,nan
552,CA,C_GHPHE_ELC_N,2035,0.3,nan
553,CA,C_GHPST_ELC_N,2035,0.3,nan
554,CA,C_LT_8FTLEDHE_LFL_N,2035,0.3,nan
555,CA,C_LT_8FTLEDST_LFL_N,2035,0.3,nan
556,CA,C_LT_8FTLUMHE_LFL_N,2035,0.3,nan
557,CA,C_LT_8FTLUMST_LFL_N,2035,0.3,nan
558,CA,C_LT_8FTT8HE_LFL_N,2035,0.3,nan
559,CA,C_LT_8FTT8HOHE_LFL_N,2035,0.3,nan
560,CA,C_LT_8FTT8HOST_LFL_N,2035,0.3,nan
561,CA,C_LT_8FTT8ST_LFL_N,2035,0.3,nan
562,CA,C_LT_CFLHE_GSL_N,2035,0.3,nan
563,CA,C_LT_CFLST_GSL_N,2035,0.3,nan
564,CA,C_LT_HALST_RFL_N,2035,0.3,nan
565,CA,C_LT_HIRST_RFL_N,2035,0.3,nan
566,CA,C_LT_LEDHE_GSL_N,2035,0.3,nan
567,CA,C_LT_LEDHE_LFL_N,2035,0.3,nan
568,CA,C_LT_LEDHE_RFL_N,2035,0.3,nan
569,CA,C_LT_LEDST_GSL_N,2035,0.3,nan
570,CA,C_LT_LEDST_LFL_N,2035,0.3,nan
571,CA,C_LT_LEDST_RFL_N,2035,0.3,nan
572,CA,C_LT_LUMHE_HB_N,2035,0.3,nan
573,CA,C_LT_LUMHE_LB_N,2035,0.3,nan
574,CA,C_LT_LUMHE_LFL_N,2035,0.3,nan
575,CA,C_LT_LUMST_HB_N,2035,0.3,nan
576,CA,C_LT_LUMST_LB_N,2035,0.3,nan
577,CA,C_LT_LUMST_LFL_N,2035,0.3,nan
578,CA,C_LT_MERCST_HB_N,2035,0.3,nan
579,CA,C_LT_MERCST_LB_N,2035,0.3,nan
580,CA,C_LT_MTHALST_HB_N,2035,0.3,nan
581,CA,C_LT_MTHALST_LB_N,2035,0.3,nan
582,CA,C_LT_NAVAPST_HB_N,2035,0.3,nan
583,CA,C_LT_NAVAPST_LB_N,2035,0.3,nan
584,CA,C_LT_T5HE_LFL_N,2035,0.3,nan
585,CA,C_LT_T5HOHE_HB_N,2035,0.3,nan
586,CA,C_LT_T5HOST_HB_N,2035,0.3,nan
587,CA,C_LT_T5ST_LFL_N,2035,0.3,nan
588,CA,C_LT_T8HE_LFL_N,2035,0.3,nan
589,CA,C_LT_T8ST_LFL_N,2035,0.3,nan
593,CA,C_RF_BVMHE_ELC_N,2035,0.3,nan
594,CA,C_RF_BVMST_ELC_N,2035,0.3,nan
595,CA,C_RF_CENHE_ELC_N,2035,0.3,nan
596,CA,C_RF_CENST_ELC_N,2035,0.3,nan
597,CA,C_RF_CMPHE_ELC_N,2035,0.3,nan
598,CA,C_RF_CMPST_ELC_N,2035,0.3,nan
599,CA,C_RF_CNDHE_ELC_N,2035,0.3,nan
600,CA,C_RF_CNDST_ELC_N,2035,0.3,nan
601,CA,C_RF_ICMHE_ELC_N,2035,0.3,nan
602,CA,C_RF_ICMST_ELC_N,2035,0.3,nan
603,CA,C_RF_RIFHE_ELC_N,2035,0.3,nan
604,CA,C_RF_RIFST_ELC_N,2035,0.3,nan
605,CA,C_RF_RIRHE_ELC_N,2035,0.3,nan
606,CA,C_RF_RIRST_ELC_N,2035,0.3,nan
607,CA,C_RF_RVMHE_ELC_N,2035,0.3,nan
608,CA,C_RF_RVMST_ELC_N,2035,0.3,nan
609,CA,C_RF_WIFHE_ELC_N,2035,0.3,nan
610,CA,C_RF_WIFST_ELC_N,2035,0.3,nan
611,CA,C_RF_WIRHE_ELC_N,2035,0.3,nan
612,CA,C_RF_WIRST_ELC_N,2035,0.3,nan
613,CA,C_SC_CCCHE_ELC_N,2035,0.3,nan
614,CA,C_SC_CCCST_ELC_N,2035,0.3,nan
615,CA,C_SC_CHA_NGA_N,2035,0.3,nan
616,CA,C_SC_CHEDAHE_N,2035,0.3,nan
617,CA,C_SC_CRCHE_ELC_N,2035,0.3,nan
618,CA,C_SC_CRCST_ELC_N,2035,0.3,nan
619,CA,C_SC_CSCHE_ELC_N,2035,0.3,nan
620,CA,C_SC_CSCST_ELC_N,2035,0.3,nan
621,CA,C_SC_CSWHE_ELC_N,2035,0.3,nan
622,CA,C_SC_CSWST_ELC_N,2035,0.3,nan
623,CA,C_SC_RACHE_ELC_N,2035,0.3,nan
624,CA,C_SC_RACST_ELC_N,2035,0.3,nan
625,CA,C_SC_RACST_NGA_N,2035,0.3,nan
626,CA,C_SH_BHE_DISTOIL_N,2035,0.3,nan
627,CA,C_SH_BHE_NGA_N,2035,0.3,nan
628,CA,C_SH_BST_DISTOIL_N,2035,0.3,nan
629,CA,C_SH_BST_ELC_N,2035,0.3,nan
630,CA,C_SH_BST_NGA_N,2035,0.3,nan
631,CA,C_SH_ERST_ELC_N,2035,0.3,nan
632,CA,C_SH_FHE_NGA_N,2035,0.3,nan
633,CA,C_SH_FST_DISTOIL_N,2035,0.3,nan
634,CA,C_SH_FST_NGA_N,2035,0.3,nan
635,CA,C_VT_CAVHE_ELC_N,2035,0.3,nan
636,CA,C_VT_CAVST_ELC_N,2035,0.3,nan
637,CA,C_VT_VAVHE_ELC_N,2035,0.3,nan
638,CA,C_VT_VAVST_ELC_N,2035,0.3,nan
639,CA,C_WH_DWHHE_DISTOIL_N,2035,0.3,nan
640,CA,C_WH_DWHST_DISTOIL_N,2035,0.3,nan
641,CA,C_WH_EWHST_ELC_N,2035,0.3,nan
642,CA,C_WH_HPST_ELC_N,2035,0.3,nan
643,CA,C_WH_NWHHE_NGA_N,2035,0.3,nan
644,CA,C_WH_NWHST_NGA_N,2035,0.3,nan
645,CA,C_WH_SOLST_ELC_N,2035,0.3,nan
646,CA,R_CD_HE_ELC_N,2035,0.3,nan
647,CA,R_CD_HE_NGA_N,2035,0.3,nan
648,CA,R_CD_ST_ELC_N,2035,0.3,nan
649,CA,R_CD_ST_NGA_N,2035,0.3,nan
650,CA,R_CK_OVHE_NGA_N,2035,0.3,nan
651,CA,R_CK_OVST_NGA_N,2035,0.3,nan
652,CA,R_CK_TOPHE_ELC_N,2035,0.3,nan
653,CA,R_CK_TOPHE_NGA_N,2035,0.3,nan
654,CA,R_CK_TOPST_ELC_N,2035,0.3,nan
655,CA,R_CK_TOPST_NGA_N,2035,0.3,nan
656,CA,R_DW_HE_ELC_N,2035,0.3,nan
657,CA,R_DW_ST_ELC_N,2035,0.3,nan
658,CA,R_FZ_CHESTHE_N,2035,0.3,nan
659,CA,R_FZ_CHESTST_N,2035,0.3,nan
660,CA,R_FZ_UPRIGHTHE_N,2035,0.3,nan
661,CA,R_FZ_UPRIGHTST_N,2035,0.3,nan
662,CA,R_HPHE_ELC_N,2035,0.3,nan
663,CA,R_HPHE_GEO_N,2035,0.3,nan
664,CA,R_HPST_ELC_N,2035,0.3,nan
665,CA,R_HPST_GEO_N,2035,0.3,nan
666,CA,R_HPST_NGA_N,2035,0.3,nan
667,CA,R_HP_NGA_N,2035,0.3,nan
668,CA,R_LT_CFLHE_GSL_N,2035,0.3,nan
669,CA,R_LT_CFLHE_RFL_N,2035,0.3,nan
670,CA,R_LT_CFLST_GSL_N,2035,0.3,nan
671,CA,R_LT_CFLST_RFL_N,2035,0.3,nan
672,CA,R_LT_CFLST_ROL_N,2035,0.3,nan
673,CA,R_LT_HALST_RFL_N,2035,0.3,nan
674,CA,R_LT_HALST_ROL_N,2035,0.3,nan
675,CA,R_LT_HIRST_RFL_N,2035,0.3,nan
676,CA,R_LT_HIRST_ROL_N,2035,0.3,nan
677,CA,R_LT_INCST_RFL_N,2035,0.3,nan
678,CA,R_LT_INCST_ROL_N,2035,0.3,nan
679,CA,R_LT_LED60HE_GSL_N,2035,0.3,nan
680,CA,R_LT_LED60ST_GSL_N,2035,0.3,nan
681,CA,R_LT_LEDHE_LUM_N,2035,0.3,nan
682,CA,R_LT_LEDHE_RFL_N,2035,0.3,nan
683,CA,R_LT_LEDHE_ROL_N,2035,0.3,nan
684,CA,R_LT_LEDST_LUM_N,2035,0.3,nan
685,CA,R_LT_LEDST_RFL_N,2035,0.3,nan
686,CA,R_LT_LEDST_ROL_N,2035,0.3,nan
687,CA,R_LT_LLRHE_L2L_N,2035,0.3,nan
688,CA,R_LT_LLRST_L2L_N,2035,0.3,nan
689,CA,R_LT_T5HE_LFL_N,2035,0.3,nan
690,CA,R_LT_T5ST_LFL_N,2035,0.3,nan
691,CA,R_LT_T8HE_LFL_N,2035,0.3,nan
692,CA,R_LT_T8ST_LFL_N,2035,0.3,nan
694,CA,R_RF_BFHE_ELC_N,2035,0.3,nan
695,CA,R_RF_BFST_ELC_N,2035,0.3,nan
696,CA,R_RF_SFHE_ELC_N,2035,0.3,nan
697,CA,R_RF_SFST_ELC_N,2035,0.3,nan
698,CA,R_RF_TFHE_ELC_N,2035,0.3,nan
699,CA,R_RF_TFST_ELC_N,2035,0.3,nan
700,CA,R_SC_CACHE_ELC_N,2035,0.3,nan
701,CA,R_SC_CACST_ELC_N,2035,0.3,nan
702,CA,R_SC_RACHE_ELC_N,2035,0.3,nan
703,CA,R_SC_RACST_ELC_N,2035,0.3,nan
704,CA,R_SH_BLRHE_DISTOIL_N,2035,0.3,nan
705,CA,R_SH_BLRHE_NGA_N,2035,0.3,nan
706,CA,R_SH_BLRST_DISTOIL_N,2035,0.3,nan
707,CA,R_SH_BLRST_NGA_N,2035,0.3,nan
708,CA,R_SH_FHE_DISTOIL_N,2035,0.3,nan
709,CA,R_SH_FHE_NGA_N,2035,0.3,nan
710,CA,R_SH_FST_DISTOIL_N,2035,0.3,nan
711,CA,R_SH_FST_ELC_N,2035,0.3,nan
712,CA,R_SH_FST_LPG_N,2035,0.3,nan
713,CA,R_SH_FST_NGA_N,2035,0.3,nan
714,CA,R_SH_PLTHE_BIO_N,2035,0.3,nan
715,CA,R_SH_PLTST_BIO_N,2035,0.3,nan
716,CA,R_SH_RESST_ELC_N,2035,0.3,nan
717,CA,R_SH_WHHE_BIO_N,2035,0.3,nan
718,CA,R_SH_WHST_BIO_N,2035,0.3,nan
719,CA,R_WH_ERHE_ELC_N,2035,0.3,nan
720,CA,R_WH_ERST_ELC_N,2035,0.3,nan
721,CA,R_WH_GFHE_NGA_N,2035,0.3,nan
722,CA,R_WH_GFST_NGA_N,2035,0.3,nan
723,CA,R_WH_HPHE_ELC_N,2035,0.3,nan
724,CA,R_WH_HPST_ELC_N,2035,0.3,nan
725,CA,R_WH_OFHE_DISTOIL_N,2035,0.3,nan
726,CA,R_WH_OFST_DISTOIL_N,2035,0.3,nan
727,CA,R_WH_SOLST_ELC_N,2035,0.3,nan
728,CA,C_AHPHE_ELC_N,2040,0.3,nan
729,CA,C_AHPST_ELC_N,2040,0.3,nan
730,CA,C_CK_RANGEHE_ELC_N,2040,0.3,nan
731,CA,C_CK_RANGEHE_NGA_N,2040,0.3,nan
732,CA,C_CK_RANGEST_ELC_N,2040,0.3,nan
733,CA,C_CK_RANGEST_NGA_N,2040,0.3,nan
734,CA,C_GHPHE_ELC_N,2040,0.3,nan
735,CA,C_GHPST_ELC_N,2040,0.3,nan
736,CA,C_LT_8FTLEDHE_LFL_N,2040,0.3,nan
737,CA,C_LT_8FTLEDST_LFL_N,2040,0.3,nan
738,CA,C_LT_8FTLUMHE_LFL_N,2040,0.3,nan
739,CA,C_LT_8FTLUMST_LFL_N,2040,0.3,nan
740,CA,C_LT_8FTT8HE_LFL_N,2040,0.3,nan
741,CA,C_LT_8FTT8HOHE_LFL_N,2040,0.3,nan
742,CA,C_LT_8FTT8HOST_LFL_N,2040,0.3,nan
743,CA,C_LT_8FTT8ST_LFL_N,2040,0.3,nan
744,CA,C_LT_CFLHE_GSL_N,2040,0.3,nan
745,CA,C_LT_CFLST_GSL_N,2040,0.3,nan
746,CA,C_LT_HALST_RFL_N,2040,0.3,nan
747,CA,C_LT_HIRST_RFL_N,2040,0.3,nan
748,CA,C_LT_LEDHE_GSL_N,2040,0.3,nan
749,CA,C_LT_LEDHE_LFL_N,2040,0.3,nan
750,CA,C_LT_LEDHE_RFL_N,2040,0.3,nan
751,CA,C_LT_LEDST_GSL_N,2040,0.3,nan
752,CA,C_LT_LEDST_LFL_N,2040,0.3,nan
753,CA,C_LT_LEDST_RFL_N,2040,0.3,nan
754,CA,C_LT_LUMHE_HB_N,2040,0.3,nan
755,CA,C_LT_LUMHE_LB_N,2040,0.3,nan
756,CA,C_LT_LUMHE_LFL_N,2040,0.3,nan
757,CA,C_LT_LUMST_HB_N,2040,0.3,nan
758,CA,C_LT_LUMST_LB_N,2040,0.3,nan
759,CA,C_LT_LUMST_LFL_N,2040,0.3,nan
760,CA,C_LT_MERCST_HB_N,2040,0.3,nan
761,CA,C_LT_MERCST_LB_N,2040,0.3,nan
762,CA,C_LT_MTHALST_HB_N,2040,0.3,nan
763,CA,C_LT_MTHALST_LB_N,2040,0.3,nan
764,CA,C_LT_NAVAPST_HB_N,2040,0.3,nan
765,CA,C_LT_NAVAPST_LB_N,2040,0.3,nan
766,CA,C_LT_T5HE_LFL_N,2040,0.3,nan
767,CA,C_LT_T5HOHE_HB_N,2040,0.3,nan
768,CA,C_LT_T5HOST_HB_N,2040,0.3,nan
769,CA,C_LT_T5ST_LFL_N,2040,0.3,nan
770,CA,C_LT_T8HE_LFL_N,2040,0.3,nan
771,CA,C_LT_T8ST_LFL_N,2040,0.3,nan
775,CA,C_RF_BVMHE_ELC_N,2040,0.3,nan
776,CA,C_RF_BVMST_ELC_N,2040,0.3,nan
777,CA,C_RF_CENHE_ELC_N,2040,0.3,nan
778,CA,C_RF_CENST_ELC_N,2040,0.3,nan
779,CA,C_RF_CMPHE_ELC_N,2040,0.3,nan
780,CA,C_RF_CMPST_ELC_N,2040,0.3,nan
781,CA,C_RF_CNDHE_ELC_N,2040,0.3,nan
782,CA,C_RF_CNDST_ELC_N,2040,0.3,nan
783,CA,C_RF_ICMHE_ELC_N,2040,0.3,nan
784,CA,C_RF_ICMST_ELC_N,2040,0.3,nan
785,CA,C_RF_RIFHE_ELC_N,2040,0.3,nan
786,CA,C_RF_RIFST_ELC_N,2040,0.3,nan
787,CA,C_RF_RIRHE_ELC_N,2040,0.3,nan
788,CA,C_RF_RIRST_ELC_N,2040,0.3,nan
789,CA,C_RF_RVMHE_ELC_N,2040,0.3,nan
790,CA,C_RF_RVMST_ELC_N,2040,0.3,nan
791,CA,C_RF_WIFHE_ELC_N,2040,0.3,nan
792,CA,C_RF_WIFST_ELC_N,2040,0.3,nan
793,CA,C_RF_WIRHE_ELC_N,2040,0.3,nan
794,CA,C_RF_WIRST_ELC_N,2040,0.3,nan
795,CA,C_SC_CCCHE_ELC_N,2040,0.3,nan
796,CA,C_SC_CCCST_ELC_N,2040,0.3,nan
797,CA,C_SC_CHA_NGA_N,2040,0.3,nan
798,CA,C_SC_CHEDAHE_N,2040,0.3,nan
799,CA,C_SC_CRCHE_ELC_N,2040,0.3,nan
800,CA,C_SC_CRCST_ELC_N,2040,0.3,nan
801,CA,C_SC_CSCHE_ELC_N,2040,0.3,nan
802,CA,C_SC_CSCST_ELC_N,2040,0.3,nan
803,CA,C_SC_CSWHE_ELC_N,2040,0.3,nan
804,CA,C_SC_CSWST_ELC_N,2040,0.3,nan
805,CA,C_SC_RACHE_ELC_N,2040,0.3,nan
806,CA,C_SC_RACST_ELC_N,2040,0.3,nan
807,CA,C_SC_RACST_NGA_N,2040,0.3,nan
808,CA,C_SH_BHE_DISTOIL_N,2040,0.3,nan
809,CA,C_SH_BHE_NGA_N,2040,0.3,nan
810,CA,C_SH_BST_DISTOIL_N,2040,0.3,nan
811,CA,C_SH_BST_ELC_N,2040,0.3,nan
812,CA,C_SH_BST_NGA_N,2040,0.3,nan
813,CA,C_SH_ERST_ELC_N,2040,0.3,nan
814,CA,C_SH_FHE_NGA_N,2040,0.3,nan
815,CA,C_SH_FST_DISTOIL_N,2040,0.3,nan
816,CA,C_SH_FST_NGA_N,2040,0.3,nan
817,CA,C_VT_CAVHE_ELC_N,2040,0.3,nan
818,CA,C_VT_CAVST_ELC_N,2040,0.3,nan
819,CA,C_VT_VAVHE_ELC_N,2040,0.3,nan
820,CA,C_VT_VAVST_ELC_N,2040,0.3,nan
821,CA,C_WH_DWHHE_DISTOIL_N,2040,0.3,nan
822,CA,C_WH_DWHST_DISTOIL_N,2040,0.3,nan
823,CA,C_WH_EWHST_ELC_N,2040,0.3,nan
824,CA,C_WH_HPST_ELC_N,2040,0.3,nan
825,CA,C_WH_NWHHE_NGA_N,2040,0.3,nan
826,CA,C_WH_NWHST_NGA_N,2040,0.3,nan
827,CA,C_WH_SOLST_ELC_N,2040,0.3,nan
828,CA,R_CD_HE_ELC_N,2040,0.3,nan
829,CA,R_CD_HE_NGA_N,2040,0.3,nan
830,CA,R_CD_ST_ELC_N,2040,0.3,nan
831,CA,R_CD_ST_NGA_N,2040,0.3,nan
832,CA,R_CK_OVHE_NGA_N,2040,0.3,nan
833,CA,R_CK_OVST_NGA_N,2040,0.3,nan
834,CA,R_CK_TOPHE_ELC_N,2040,0.3,nan
835,CA,R_CK_TOPHE_NGA_N,2040,0.3,nan
836,CA,R_CK_TOPST_ELC_N,2040,0.3,nan
837,CA,R_CK_TOPST_NGA_N,2040,0.3,nan
838,CA,R_DW_HE_ELC_N,2040,0.3,nan
839,CA,R_DW_ST_ELC_N,2040,0.3,nan
840,CA,R_FZ_CHESTHE_N,2040,0.3,nan
841,CA,R_FZ_CHESTST_N,2040,0.3,nan
842,CA,R_FZ_UPRIGHTHE_N,2040,0.3,nan
843,CA,R_FZ_UPRIGHTST_N,2040,0.3,nan
844,CA,R_HPHE_ELC_N,2040,0.3,nan
845,CA,R_HPHE_GEO_N,2040,0.3,nan
846,CA,R_HPST_ELC_N,2040,0.3,nan
847,CA,R_HPST_GEO_N,2040,0.3,nan
848,CA,R_HPST_NGA_N,2040,0.3,nan
849,CA,R_HP_NGA_N,2040,0.3,nan
850,CA,R_LT_CFLHE_GSL_N,2040,0.3,nan
851,CA,R_LT_CFLHE_RFL_N,2040,0.3,nan
852,CA,R_LT_CFLST_GSL_N,2040,0.3,nan
853,CA,R_LT_CFLST_RFL_N,2040,0.3,nan
854,CA,R_LT_CFLST_ROL_N,2040,0.3,nan
855,CA,R_LT_HALST_RFL_N,2040,0.3,nan
856,CA,R_LT_HALST_ROL_N,2040,0.3,nan
857,CA,R_LT_HIRST_RFL_N,2040,0.3,nan
858,CA,R_LT_HIRST_ROL_N,2040,0.3,nan
859,CA,R_LT_INCST_RFL_N,2040,0.3,nan
860,CA,R_LT_INCST_ROL_N,2040,0.3,nan
861,CA,R_LT_LED60HE_GSL_N,2040,0.3,nan
862,CA,R_LT_LED60ST_GSL_N,2040,0.3,nan
863,CA,R_LT_LEDHE_LUM_N,2040,0.3,nan
864,CA,R_LT_LEDHE_RFL_N,2040,0.3,nan
865,CA,R_LT_LEDHE_ROL_N,2040,0.3,nan
866,CA,R_LT_LEDST_LUM_N,2040,0.3,nan
867,CA,R_LT_LEDST_RFL_N,2040,0.3,nan
868,CA,R_LT_LEDST_ROL_N,2040,0.3,nan
869,CA,R_LT_LLRHE_L2L_N,2040,0.3,nan
870,CA,R_LT_LLRST_L2L_N,2040,0.3,nan
871,CA,R_LT_T5HE_LFL_N,2040,0.3,nan
872,CA,R_LT_T5ST_LFL_N,2040,0.3,nan
873,CA,R_LT_T8HE_LFL_N,2040,0.3,nan
874,CA,R_LT_T8ST_LFL_N,2040,0.3,nan
876,CA,R_RF_BFHE_ELC_N,2040,0.3,nan
877,CA,R_RF_BFST_ELC_N,2040,0.3,nan
878,CA,R_RF_SFHE_ELC_N,2040,0.3,nan
879,CA,R_RF_SFST_ELC_N,2040,0.3,nan
880,CA,R_RF_TFHE_ELC_N,2040,0.3,nan
881,CA,R_RF_TFST_ELC_N,2040,0.3,nan
882,CA,R_SC_CACHE_ELC_N,2040,0.3,nan
883,CA,R_SC_CACST_ELC_N,2040,0.3,nan
884,CA,R_SC_RACHE_ELC_N,2040,0.3,nan
885,CA,R_SC_RACST_ELC_N,2040,0.3,nan
886,CA,R_SH_BLRHE_DISTOIL_N,2040,0.3,nan
887,CA,R_SH_BLRHE_NGA_N,2040,0.3,nan
888,CA,R_SH_BLRST_DISTOIL_N,2040,0.3,nan
889,CA,R_SH_BLRST_NGA_N,2040,0.3,nan
890,CA,R_SH_FHE_DISTOIL_N,2040,0.3,nan
891,CA,R_SH_FHE_NGA_N,2040,0.3,nan
892,CA,R_SH_FST_DISTOIL_N,2040,0.3,nan
893,CA,R_SH_FST_ELC_N,2040,0.3,nan
894,CA,R_SH_FST_LPG_N,2040,0.3,nan
895,CA,R_SH_FST_NGA_N,2040,0.3,nan
896,CA,R_SH_PLTHE_BIO_N,2040,0.3,nan
897,CA,R_SH_PLTST_BIO_N,2040,0.3,nan
898,CA,R_SH_RESST_ELC_N,2040,0.3,nan
899,CA,R_SH_WHHE_BIO_N,2040,0.3,nan
900,CA,R_SH_WHST_BIO_N,2040,0.3,nan
901,CA,R_WH_ERHE_ELC_N,2040,0.3,nan
902,CA,R_WH_ERST_ELC_N,2040,0.3,nan
903,CA,R_WH_GFHE_NGA_N,2040,0.3,nan
904,CA,R_WH_GFST_NGA_N,2040,0.3,nan
905,CA,R_WH_HPHE_ELC_N,2040,0.3,nan
906,CA,R_WH_HPST_ELC_N,2040,0.3,nan
907,CA,R_WH_OFHE_DISTOIL_N,2040,0.3,nan
908,CA,R_WH_OFST_DISTOIL_N,2040,0.3,nan
909,CA,R_WH_SOLST_ELC_N,2040,0.3,nan
910,CA,C_AHPHE_ELC_N,2045,0.3,nan
911,CA,C_AHPST_ELC_N,2045,0.3,nan
912,CA,C_CK_RANGEHE_ELC_N,2045,0.3,nan
913,CA,C_CK_RANGEHE_NGA_N,2045,0.3,nan
914,CA,C_CK_RANGEST_ELC_N,2045,0.3,nan
