,periods,regions,tech,vintage,cost_fixed,cost_fixed_units,capacity,capacity_units,lifetime
12422,2035,SW,R_LT_CFLHE_GSL_N,2020,0.3761386850148594,M$/giga lumens,9.26e-07,giga lumens,17.0
12423,2025,SW,R_LT_CFLHE_GSL_N,2025,0.3761386850148594,M$/giga lumens,9.26e-07,giga lumens,17.0
12424,2030,SW,R_LT_CFLHE_GSL_N,2025,0.3761386850148594,M$/giga lumens,9.26e-07,giga lumens,17.0
12425,2035,SW,R_LT_CFLHE_GSL_N,2025,0.3761386850148594,M$/giga lumens,9.26e-07,giga lumens,17.0
12426,2040,SW,R_LT_CFLHE_GSL_N,2025,0.3761386850148594,M$/giga lumens,9.26e-07,giga lumens,17.0
12427,2030,SW,R_LT_CFLHE_GSL_N,2030,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12428,2035,SW,R_LT_CFLHE_GSL_N,2030,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12429,2040,SW,R_LT_CFLHE_GSL_N,2030,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12430,2045,SW,R_LT_CFLHE_GSL_N,2030,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12431,2035,SW,R_LT_CFLHE_GSL_N,2035,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12432,2040,SW,R_LT_CFLHE_GSL_N,2035,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12433,2045,SW,R_LT_CFLHE_GSL_N,2035,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12434,2050,SW,R_LT_CFLHE_GSL_N,2035,0.3429499775135482,M$/giga lumens,9.26e-07,giga lumens,17.0
12435,2040,SW,R_LT_CFLHE_GSL_N,2040,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12436,2045,SW,R_LT_CFLHE_GSL_N,2040,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12437,2050,SW,R_LT_CFLHE_GSL_N,2040,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12438,2045,SW,R_LT_CFLHE_GSL_N,2045,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12439,2050,SW,R_LT_CFLHE_GSL_N,2045,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12440,2050,SW,R_LT_CFLHE_GSL_N,2050,0.30976127001223713,M$/giga lumens,9.26e-07,giga lumens,17.0
12441,2020,SW,R_LT_CFLHE_RFL_N,2020,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12442,2025,SW,R_LT_CFLHE_RFL_N,2020,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12443,2030,SW,R_LT_CFLHE_RFL_N,2020,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12444,2035,SW,R_LT_CFLHE_RFL_N,2020,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12445,2025,SW,R_LT_CFLHE_RFL_N,2025,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12446,2030,SW,R_LT_CFLHE_RFL_N,2025,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12447,2035,SW,R_LT_CFLHE_RFL_N,2025,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12448,2040,SW,R_LT_CFLHE_RFL_N,2025,0.46440589643167973,M$/giga lumens,7.5e-07,giga lumens,17.0
12449,2030,SW,R_LT_CFLHE_RFL_N,2030,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12450,2035,SW,R_LT_CFLHE_RFL_N,2030,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12451,2040,SW,R_LT_CFLHE_RFL_N,2030,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12452,2045,SW,R_LT_CFLHE_RFL_N,2030,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12453,2035,SW,R_LT_CFLHE_RFL_N,2035,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12454,2040,SW,R_LT_CFLHE_RFL_N,2035,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12455,2045,SW,R_LT_CFLHE_RFL_N,2035,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12456,2050,SW,R_LT_CFLHE_RFL_N,2035,0.4234289055700609,M$/giga lumens,7.5e-07,giga lumens,17.0
12457,2040,SW,R_LT_CFLHE_RFL_N,2040,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12458,2045,SW,R_LT_CFLHE_RFL_N,2040,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12459,2050,SW,R_LT_CFLHE_RFL_N,2040,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12460,2045,SW,R_LT_CFLHE_RFL_N,2045,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12461,2050,SW,R_LT_CFLHE_RFL_N,2045,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12462,2050,SW,R_LT_CFLHE_RFL_N,2050,0.38245191470844214,M$/giga lumens,7.5e-07,giga lumens,17.0
12463,2020,SW,R_LT_CFLST_GSL_N,2020,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12464,2025,SW,R_LT_CFLST_GSL_N,2020,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12465,2030,SW,R_LT_CFLST_GSL_N,2020,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12466,2035,SW,R_LT_CFLST_GSL_N,2020,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12467,2025,SW,R_LT_CFLST_GSL_N,2025,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12468,2030,SW,R_LT_CFLST_GSL_N,2025,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12469,2035,SW,R_LT_CFLST_GSL_N,2025,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12470,2040,SW,R_LT_CFLST_GSL_N,2025,0.14846735819427098,M$/giga lumens,8.97e-07,giga lumens,17.0
12471,2030,SW,R_LT_CFLST_GSL_N,2030,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12472,2035,SW,R_LT_CFLST_GSL_N,2030,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12473,2040,SW,R_LT_CFLST_GSL_N,2030,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12474,2045,SW,R_LT_CFLST_GSL_N,2030,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12475,2035,SW,R_LT_CFLST_GSL_N,2035,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12476,2040,SW,R_LT_CFLST_GSL_N,2035,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12477,2045,SW,R_LT_CFLST_GSL_N,2035,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12478,2050,SW,R_LT_CFLST_GSL_N,2035,0.12562622616438315,M$/giga lumens,8.97e-07,giga lumens,17.0
12479,2040,SW,R_LT_CFLST_GSL_N,2040,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12480,2045,SW,R_LT_CFLST_GSL_N,2040,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12481,2050,SW,R_LT_CFLST_GSL_N,2040,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12482,2045,SW,R_LT_CFLST_GSL_N,2045,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12483,2050,SW,R_LT_CFLST_GSL_N,2045,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12484,2050,SW,R_LT_CFLST_GSL_N,2050,0.11420566014943923,M$/giga lumens,8.97e-07,giga lumens,17.0
12485,2020,SW,R_LT_CFLST_RFL_N,2020,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12486,2025,SW,R_LT_CFLST_RFL_N,2020,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12487,2030,SW,R_LT_CFLST_RFL_N,2020,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12488,2035,SW,R_LT_CFLST_RFL_N,2020,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12489,2025,SW,R_LT_CFLST_RFL_N,2025,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12490,2030,SW,R_LT_CFLST_RFL_N,2025,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12491,2035,SW,R_LT_CFLST_RFL_N,2025,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12492,2040,SW,R_LT_CFLST_RFL_N,2025,0.4829431065833644,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12493,2030,SW,R_LT_CFLST_RFL_N,2030,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12494,2035,SW,R_LT_CFLST_RFL_N,2030,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12495,2040,SW,R_LT_CFLST_RFL_N,2030,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12496,2045,SW,R_LT_CFLST_RFL_N,2030,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12497,2035,SW,R_LT_CFLST_RFL_N,2035,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12498,2040,SW,R_LT_CFLST_RFL_N,2035,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12499,2045,SW,R_LT_CFLST_RFL_N,2035,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12500,2050,SW,R_LT_CFLST_RFL_N,2035,0.43903918780305845,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12501,2040,SW,R_LT_CFLST_RFL_N,2040,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12502,2045,SW,R_LT_CFLST_RFL_N,2040,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12503,2050,SW,R_LT_CFLST_RFL_N,2040,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12504,2045,SW,R_LT_CFLST_RFL_N,2045,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12505,2050,SW,R_LT_CFLST_RFL_N,2045,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12506,2050,SW,R_LT_CFLST_RFL_N,2050,0.39513526902275264,M$/giga lumens,7.000000000000001e-07,giga lumens,17.0
12507,2020,SW,R_LT_CFLST_ROL_N,2020,0.5516133385217915,M$/giga lumens,1.3e-06,giga lumens,10.0
12508,2025,SW,R_LT_CFLST_ROL_N,2020,0.5516133385217915,M$/giga lumens,1.3e-06,giga lumens,10.0
12510,2025,SW,R_LT_CFLST_ROL_N,2025,0.5516133385217915,M$/giga lumens,1.3e-06,giga lumens,10.0
12511,2030,SW,R_LT_CFLST_ROL_N,2025,0.5516133385217915,M$/giga lumens,1.3e-06,giga lumens,10.0
12513,2030,SW,R_LT_CFLST_ROL_N,2030,0.5043321952199237,M$/giga lumens,1.3e-06,giga lumens,10.0
12514,2035,SW,R_LT_CFLST_ROL_N,2030,0.5043321952199237,M$/giga lumens,1.3e-06,giga lumens,10.0
12516,2035,SW,R_LT_CFLST_ROL_N,2035,0.5043321952199237,M$/giga lumens,1.3e-06,giga lumens,10.0
12517,2040,SW,R_LT_CFLST_ROL_N,2035,0.5043321952199237,M$/giga lumens,1.3e-06,giga lumens,10.0
12519,2040,SW,R_LT_CFLST_ROL_N,2040,0.4491708613677445,M$/giga lumens,1.3e-06,giga lumens,10.0
12520,2045,SW,R_LT_CFLST_ROL_N,2040,0.4491708613677445,M$/giga lumens,1.3e-06,giga lumens,10.0
12522,2045,SW,R_LT_CFLST_ROL_N,2045,0.4491708613677445,M$/giga lumens,1.3e-06,giga lumens,10.0
12523,2050,SW,R_LT_CFLST_ROL_N,2045,0.4491708613677445,M$/giga lumens,1.3e-06,giga lumens,10.0
12524,2050,SW,R_LT_CFLST_ROL_N,2050,0.4491708613677445,M$/giga lumens,1.3e-06,giga lumens,10.0
12525,2014,SW,R_LT_CFL_GSL_R,2014,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12526,2020,SW,R_LT_CFL_GSL_R,2014,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12527,2025,SW,R_LT_CFL_GSL_R,2014,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12528,2018,SW,R_LT_CFL_GSL_R,2018,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12529,2020,SW,R_LT_CFL_GSL_R,2018,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12530,2025,SW,R_LT_CFL_GSL_R,2018,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12531,2030,SW,R_LT_CFL_GSL_R,2018,0.17384177941292825,M$/giga lumens,8.25e-07,giga lumens,15.0
12532,2014,SW,R_LT_CFL_RFL_R,2014,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12533,2020,SW,R_LT_CFL_RFL_R,2014,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12534,2025,SW,R_LT_CFL_RFL_R,2014,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12535,2018,SW,R_LT_CFL_RFL_R,2018,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12536,2020,SW,R_LT_CFL_RFL_R,2018,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12537,2025,SW,R_LT_CFL_RFL_R,2018,0.6419728568320278,M$/giga lumens,7.5e-07,giga lumens,12.0
12539,2014,SW,R_LT_CFL_ROL_R,2014,0.614654862924282,M$/giga lumens,1.3e-06,giga lumens,9.0
12540,2020,SW,R_LT_CFL_ROL_R,2014,0.614654862924282,M$/giga lumens,1.3e-06,giga lumens,9.0
12541,2018,SW,R_LT_CFL_ROL_R,2018,0.614654862924282,M$/giga lumens,1.3e-06,giga lumens,9.0
12542,2020,SW,R_LT_CFL_ROL_R,2018,0.614654862924282,M$/giga lumens,1.3e-06,giga lumens,9.0
12543,2025,SW,R_LT_CFL_ROL_R,2018,0.614654862924282,M$/giga lumens,1.3e-06,giga lumens,9.0
12544,2020,SW,R_LT_HALST_RFL_N,2020,3.6010082878392273,M$/giga lumens,6.6e-07,giga lumens,2.0
12545,2025,SW,R_LT_HALST_RFL_N,2025,3.6010082878392273,M$/giga lumens,6.6e-07,giga lumens,2.0
12546,2030,SW,R_LT_HALST_RFL_N,2030,3.259533363992404,M$/giga lumens,6.6e-07,giga lumens,2.0
12547,2035,SW,R_LT_HALST_RFL_N,2035,3.259533363992404,M$/giga lumens,6.6e-07,giga lumens,2.0
12548,2040,SW,R_LT_HALST_RFL_N,2040,2.9491016150407465,M$/giga lumens,6.6e-07,giga lumens,2.0
12549,2045,SW,R_LT_HALST_RFL_N,2045,2.9491016150407465,M$/giga lumens,6.6e-07,giga lumens,2.0
12550,2050,SW,R_LT_HALST_RFL_N,2050,2.9491016150407465,M$/giga lumens,6.6e-07,giga lumens,2.0
12551,2020,SW,R_LT_HALST_ROL_N,2020,1.7832579356445217,M$/giga lumens,1.35e-06,giga lumens,2.0
12552,2025,SW,R_LT_HALST_ROL_N,2025,1.7832579356445217,M$/giga lumens,1.35e-06,giga lumens,2.0
12553,2030,SW,R_LT_HALST_ROL_N,2030,1.6163146395416303,M$/giga lumens,1.35e-06,giga lumens,2.0
12554,2035,SW,R_LT_HALST_ROL_N,2035,1.6163146395416303,M$/giga lumens,1.35e-06,giga lumens,2.0
12555,2040,SW,R_LT_HALST_ROL_N,2040,1.4645480067208196,M$/giga lumens,1.35e-06,giga lumens,2.0
12556,2045,SW,R_LT_HALST_ROL_N,2045,1.4645480067208196,M$/giga lumens,1.35e-06,giga lumens,2.0
12557,2050,SW,R_LT_HALST_ROL_N,2050,1.4645480067208196,M$/giga lumens,1.35e-06,giga lumens,2.0
12558,2019,SW,R_LT_HAL_RFL_R,2019,2.9801447899359124,M$/giga lumens,6.6e-07,giga lumens,2.0
12559,2020,SW,R_LT_HAL_RFL_R,2019,2.9801447899359124,M$/giga lumens,6.6e-07,giga lumens,2.0
12560,2019,SW,R_LT_HAL_ROL_R,2019,1.5288763635869134,M$/giga lumens,1.32e-06,giga lumens,2.0
12561,2020,SW,R_LT_HAL_ROL_R,2019,1.5288763635869134,M$/giga lumens,1.32e-06,giga lumens,2.0
12562,2020,SW,R_LT_HIRST_RFL_N,2020,2.978712028017674,M$/giga lumens,6.5e-07,giga lumens,7.0
12563,2025,SW,R_LT_HIRST_RFL_N,2020,2.978712028017674,M$/giga lumens,6.5e-07,giga lumens,7.0
12564,2025,SW,R_LT_HIRST_RFL_N,2025,2.978712028017674,M$/giga lumens,6.5e-07,giga lumens,7.0
12565,2030,SW,R_LT_HIRST_RFL_N,2025,2.978712028017674,M$/giga lumens,6.5e-07,giga lumens,7.0
12566,2030,SW,R_LT_HIRST_RFL_N,2030,2.695025168206467,M$/giga lumens,6.5e-07,giga lumens,7.0
12567,2035,SW,R_LT_HIRST_RFL_N,2030,2.695025168206467,M$/giga lumens,6.5e-07,giga lumens,7.0
12568,2035,SW,R_LT_HIRST_RFL_N,2035,2.695025168206467,M$/giga lumens,6.5e-07,giga lumens,7.0
12569,2040,SW,R_LT_HIRST_RFL_N,2035,2.695025168206467,M$/giga lumens,6.5e-07,giga lumens,7.0
12570,2040,SW,R_LT_HIRST_RFL_N,2040,2.4428590705965054,M$/giga lumens,6.5e-07,giga lumens,7.0
12571,2045,SW,R_LT_HIRST_RFL_N,2040,2.4428590705965054,M$/giga lumens,6.5e-07,giga lumens,7.0
12572,2045,SW,R_LT_HIRST_RFL_N,2045,2.4428590705965054,M$/giga lumens,6.5e-07,giga lumens,7.0
12573,2050,SW,R_LT_HIRST_RFL_N,2045,2.4428590705965054,M$/giga lumens,6.5e-07,giga lumens,7.0
12574,2050,SW,R_LT_HIRST_RFL_N,2050,2.4428590705965054,M$/giga lumens,6.5e-07,giga lumens,7.0
12575,2020,SW,R_LT_HIRST_ROL_N,2020,1.4805863869476852,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12576,2025,SW,R_LT_HIRST_ROL_N,2025,1.4805863869476852,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12577,2030,SW,R_LT_HIRST_ROL_N,2030,1.3395781596193341,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12578,2035,SW,R_LT_HIRST_ROL_N,2035,1.3395781596193341,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12579,2040,SW,R_LT_HIRST_ROL_N,2040,1.2126707550238185,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12580,2045,SW,R_LT_HIRST_ROL_N,2045,1.2126707550238185,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12581,2050,SW,R_LT_HIRST_ROL_N,2050,1.2126707550238185,M$/giga lumens,1.4530000000000001e-06,giga lumens,4.0
12582,2019,SW,R_LT_HIR_RFL_R,2019,3.325440412231371,M$/giga lumens,6.5e-07,giga lumens,6.0
12583,2020,SW,R_LT_HIR_RFL_R,2019,3.325440412231371,M$/giga lumens,6.5e-07,giga lumens,6.0
12585,2020,SW,R_LT_INCST_RFL_N,2020,1.656448217718499,M$/giga lumens,6.37e-07,giga lumens,3.0
12586,2025,SW,R_LT_INCST_RFL_N,2025,1.656448217718499,M$/giga lumens,6.37e-07,giga lumens,3.0
12587,2030,SW,R_LT_INCST_RFL_N,2030,1.4956280024060236,M$/giga lumens,6.37e-07,giga lumens,3.0
12588,2035,SW,R_LT_INCST_RFL_N,2035,1.4956280024060236,M$/giga lumens,6.37e-07,giga lumens,3.0
12589,2040,SW,R_LT_INCST_RFL_N,2040,1.3508898086247954,M$/giga lumens,6.37e-07,giga lumens,3.0
12590,2045,SW,R_LT_INCST_RFL_N,2045,1.3508898086247954,M$/giga lumens,6.37e-07,giga lumens,3.0
12591,2050,SW,R_LT_INCST_RFL_N,2050,1.3508898086247954,M$/giga lumens,6.37e-07,giga lumens,3.0
12592,2020,SW,R_LT_INCST_ROL_N,2020,2.733943660312086,M$/giga lumens,6.37e-07,giga lumens,2.0
12593,2025,SW,R_LT_INCST_ROL_N,2025,2.733943660312086,M$/giga lumens,6.37e-07,giga lumens,2.0
12594,2030,SW,R_LT_INCST_ROL_N,2030,2.476631315812125,M$/giga lumens,6.37e-07,giga lumens,2.0
12595,2035,SW,R_LT_INCST_ROL_N,2035,2.476631315812125,M$/giga lumens,6.37e-07,giga lumens,2.0
12596,2040,SW,R_LT_INCST_ROL_N,2040,2.2354009928434118,M$/giga lumens,6.37e-07,giga lumens,2.0
12597,2045,SW,R_LT_INCST_ROL_N,2045,2.2354009928434118,M$/giga lumens,6.37e-07,giga lumens,2.0
12598,2050,SW,R_LT_INCST_ROL_N,2050,2.2354009928434118,M$/giga lumens,6.37e-07,giga lumens,2.0
12599,2019,SW,R_LT_INC_RFL_R,2019,0.7076089473748929,M$/giga lumens,6.37e-07,giga lumens,3.0
12600,2020,SW,R_LT_INC_RFL_R,2019,0.7076089473748929,M$/giga lumens,6.37e-07,giga lumens,3.0
12601,2019,SW,R_LT_INC_ROL_R,2019,1.2061775535879729,M$/giga lumens,6.2e-07,giga lumens,2.0
12602,2020,SW,R_LT_INC_ROL_R,2019,1.2061775535879729,M$/giga lumens,6.2e-07,giga lumens,2.0
12603,2020,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12604,2025,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12605,2030,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12606,2035,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12607,2040,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12608,2045,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12609,2050,SW,R_LT_LED60HE_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12610,2025,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12611,2030,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12612,2035,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12613,2040,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12614,2045,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12615,2050,SW,R_LT_LED60HE_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12616,2030,SW,R_LT_LED60HE_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12617,2035,SW,R_LT_LED60HE_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12618,2040,SW,R_LT_LED60HE_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12619,2045,SW,R_LT_LED60HE_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12620,2050,SW,R_LT_LED60HE_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12621,2035,SW,R_LT_LED60HE_GSL_N,2035,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12622,2040,SW,R_LT_LED60HE_GSL_N,2035,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12623,2045,SW,R_LT_LED60HE_GSL_N,2035,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12624,2050,SW,R_LT_LED60HE_GSL_N,2035,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12625,2040,SW,R_LT_LED60HE_GSL_N,2040,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12626,2045,SW,R_LT_LED60HE_GSL_N,2040,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12627,2050,SW,R_LT_LED60HE_GSL_N,2040,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12628,2045,SW,R_LT_LED60HE_GSL_N,2045,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12629,2050,SW,R_LT_LED60HE_GSL_N,2045,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12630,2050,SW,R_LT_LED60HE_GSL_N,2050,0.03658659898358821,M$/giga lumens,8.4e-07,giga lumens,76.0
12631,2020,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12632,2025,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12633,2030,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12634,2035,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12635,2040,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12636,2045,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12637,2050,SW,R_LT_LED60ST_GSL_N,2020,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12638,2025,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12639,2030,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12640,2035,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12641,2040,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12642,2045,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12643,2050,SW,R_LT_LED60ST_GSL_N,2025,0.09756426395623523,M$/giga lumens,8.4e-07,giga lumens,76.0
12644,2030,SW,R_LT_LED60ST_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12645,2035,SW,R_LT_LED60ST_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12646,2040,SW,R_LT_LED60ST_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
12647,2045,SW,R_LT_LED60ST_GSL_N,2030,0.048782131978117614,M$/giga lumens,8.4e-07,giga lumens,76.0
