,regions,periods,demand_comm,demand,demand_units
4630,NW,2021,RDW,1.0522423273090098,GIGA_CYCLE
4631,N_CEN,2021,RDW,3.011204925375505,GIGA_CYCLE
4632,SE,2021,RDW,4.800373758753711,GIGA_CYCLE
4633,SW,2021,RDW,1.6993710439157508,GIGA_CYCLE
4634,TX,2021,RDW,1.6477759866138735,GIGA_CYCLE
4635,CA,2022,RDW,2.331830893284584,GIGA_CYCLE
4636,CEN,2022,RDW,1.731006364445923,GIGA_CYCLE
4637,MID_AT,2022,RDW,3.5666621313420643,GIGA_CYCLE
4638,NE,2022,RDW,2.288233822860993,GIGA_CYCLE
4639,NW,2022,RDW,1.0655244667654056,GIGA_CYCLE
4640,N_CEN,2022,RDW,3.038157103241378,GIGA_CYCLE
4641,SE,2022,RDW,4.855178581740692,GIGA_CYCLE
4642,SW,2022,RDW,1.7237107491764003,GIGA_CYCLE
4643,TX,2022,RDW,1.6661142743922823,GIGA_CYCLE
4644,CA,2023,RDW,2.359039512507643,GIGA_CYCLE
4645,CEN,2023,RDW,1.7477249195198936,GIGA_CYCLE
4646,MID_AT,2023,RDW,3.6022233285405867,GIGA_CYCLE
4647,NE,2023,RDW,2.3113084690003562,GIGA_CYCLE
4648,NW,2023,RDW,1.0786938022642234,GIGA_CYCLE
4649,N_CEN,2023,RDW,3.064481622557956,GIGA_CYCLE
4650,SE,2023,RDW,4.909592708805707,GIGA_CYCLE
4651,SW,2023,RDW,1.748080938650049,GIGA_CYCLE
4652,TX,2023,RDW,1.684501206470397,GIGA_CYCLE
4653,CA,2024,RDW,2.386136618078283,GIGA_CYCLE
4654,CEN,2024,RDW,1.7646537014812516,GIGA_CYCLE
4655,MID_AT,2024,RDW,3.637556659050872,GIGA_CYCLE
4656,NE,2024,RDW,2.334002206436375,GIGA_CYCLE
4657,NW,2024,RDW,1.091894067941411,GIGA_CYCLE
4658,N_CEN,2024,RDW,3.090396983879739,GIGA_CYCLE
4659,SE,2024,RDW,4.964431948249965,GIGA_CYCLE
4660,SW,2024,RDW,1.7728420871165178,GIGA_CYCLE
4661,TX,2024,RDW,1.7033897124002195,GIGA_CYCLE
4662,CA,2025,RDW,2.413379078236051,GIGA_CYCLE
4663,CEN,2025,RDW,1.781874077409123,GIGA_CYCLE
4664,MID_AT,2025,RDW,3.6730503648365915,GIGA_CYCLE
4665,NE,2025,RDW,2.3566466434733235,GIGA_CYCLE
4666,NW,2025,RDW,1.105216503445879,GIGA_CYCLE
4667,N_CEN,2025,RDW,3.116261301679784,GIGA_CYCLE
4668,SE,2025,RDW,5.020015634243549,GIGA_CYCLE
4669,SW,2025,RDW,1.79803298122145,GIGA_CYCLE
4670,TX,2025,RDW,1.7227761444811949,GIGA_CYCLE
4671,CA,2026,RDW,2.4409708814446094,GIGA_CYCLE
4672,CEN,2026,RDW,1.7994317348732498,GIGA_CYCLE
4673,MID_AT,2026,RDW,3.7091027707014126,GIGA_CYCLE
4674,NE,2026,RDW,2.379590061820572,GIGA_CYCLE
4675,NW,2026,RDW,1.1187298682674103,GIGA_CYCLE
4676,N_CEN,2026,RDW,3.1425722948196886,GIGA_CYCLE
4677,SE,2026,RDW,5.076549117878899,GIGA_CYCLE
4678,SW,2026,RDW,1.8236630487027297,GIGA_CYCLE
4679,TX,2026,RDW,1.7425293225017624,GIGA_CYCLE
4680,CA,2027,RDW,2.468567464653149,GIGA_CYCLE
4681,CEN,2027,RDW,1.8168753358503753,GIGA_CYCLE
4682,MID_AT,2027,RDW,3.7451838611665207,GIGA_CYCLE
4683,NE,2027,RDW,2.4026072696225187,GIGA_CYCLE
4684,NW,2027,RDW,1.1322332493051532,GIGA_CYCLE
4685,N_CEN,2027,RDW,3.168996905180338,GIGA_CYCLE
4686,SE,2027,RDW,5.132872010033167,GIGA_CYCLE
4687,SW,2027,RDW,1.8492263053165054,GIGA_CYCLE
4688,TX,2027,RDW,1.7620237278462418,GIGA_CYCLE
4689,CA,2028,RDW,2.495796194372254,GIGA_CYCLE
4690,CEN,2028,RDW,1.833925251883621,GIGA_CYCLE
4691,MID_AT,2028,RDW,3.780708615982577,GIGA_CYCLE
4692,NE,2028,RDW,2.4253134617185155,GIGA_CYCLE
4693,NW,2028,RDW,1.145554846030953,GIGA_CYCLE
4694,N_CEN,2028,RDW,3.195025545229554,GIGA_CYCLE
4695,SE,2028,RDW,5.188177684101071,GIGA_CYCLE
4696,SW,2028,RDW,1.8744384717935463,GIGA_CYCLE
4697,TX,2028,RDW,1.7809963159097513,GIGA_CYCLE
4698,CA,2029,RDW,2.5224466927393863,GIGA_CYCLE
4699,CEN,2029,RDW,1.8503593617574643,GIGA_CYCLE
4700,MID_AT,2029,RDW,3.8152915248213537,GIGA_CYCLE
4701,NE,2029,RDW,2.4475134831793253,GIGA_CYCLE
4702,NW,2029,RDW,1.1585782340176363,GIGA_CYCLE
4703,N_CEN,2029,RDW,3.220321221786862,GIGA_CYCLE
4704,SE,2029,RDW,5.241828010070789,GIGA_CYCLE
4705,SW,2029,RDW,1.8990267205020015,GIGA_CYCLE
4706,TX,2029,RDW,1.7992308140459599,GIGA_CYCLE
4707,CA,2030,RDW,2.5491943602779665,GIGA_CYCLE
4708,CEN,2030,RDW,1.866629758926523,GIGA_CYCLE
4709,MID_AT,2030,RDW,3.8499639365384057,GIGA_CYCLE
4710,NE,2030,RDW,2.4699264692871115,GIGA_CYCLE
4711,NW,2030,RDW,1.1715947745146345,GIGA_CYCLE
4712,N_CEN,2030,RDW,3.245792123881466,GIGA_CYCLE
4713,SE,2030,RDW,5.295103707789569,GIGA_CYCLE
4714,SW,2030,RDW,1.9233905240665266,GIGA_CYCLE
4715,TX,2030,RDW,1.817115232944032,GIGA_CYCLE
4716,CA,2031,RDW,2.5761556051205594,GIGA_CYCLE
4717,CEN,2031,RDW,1.8828656380030042,GIGA_CYCLE
4718,MID_AT,2031,RDW,3.8849307242815967,GIGA_CYCLE
4719,NE,2031,RDW,2.4926624996468134,GIGA_CYCLE
4720,NW,2031,RDW,1.184669412017538,GIGA_CYCLE
4721,N_CEN,2031,RDW,3.271623581887486,GIGA_CYCLE
4722,SE,2031,RDW,5.348333173507762,GIGA_CYCLE
4723,SW,2031,RDW,1.9476838723109966,GIGA_CYCLE
4724,TX,2031,RDW,1.8347930060353321,GIGA_CYCLE
4725,CA,2032,RDW,2.602722208942448,GIGA_CYCLE
4726,CEN,2032,RDW,1.8987065846747766,GIGA_CYCLE
4727,MID_AT,2032,RDW,3.919290678363437,GIGA_CYCLE
4728,NE,2032,RDW,2.51507506395088,GIGA_CYCLE
4729,NW,2032,RDW,1.197546448537121,GIGA_CYCLE
4730,N_CEN,2032,RDW,3.297025193836721,GIGA_CYCLE
4731,SE,2032,RDW,5.400449138163186,GIGA_CYCLE
4732,SW,2032,RDW,1.971585654639726,GIGA_CYCLE
4733,TX,2032,RDW,1.8519778787627623,GIGA_CYCLE
4734,CA,2033,RDW,2.6286177623793394,GIGA_CYCLE
4735,CEN,2033,RDW,1.914003020536381,GIGA_CYCLE
4736,MID_AT,2033,RDW,3.9526123517758847,GIGA_CYCLE
4737,NE,2033,RDW,2.536849488027658,GIGA_CYCLE
4738,NW,2033,RDW,1.2101091072092904,GIGA_CYCLE
4739,N_CEN,2033,RDW,3.321576004624533,GIGA_CYCLE
4740,SE,2033,RDW,5.4509952116002385,GIGA_CYCLE
4741,SW,2033,RDW,1.9949466273679652,GIGA_CYCLE
4742,TX,2033,RDW,1.86859156466058,GIGA_CYCLE
4743,CA,2034,RDW,2.65437654027708,GIGA_CYCLE
4744,CEN,2034,RDW,1.9292301284215734,GIGA_CYCLE
4745,MID_AT,2034,RDW,3.985737502483012,GIGA_CYCLE
4746,NE,2034,RDW,2.558492757190315,GIGA_CYCLE
4747,NW,2034,RDW,1.2226201163445125,GIGA_CYCLE
4748,N_CEN,2034,RDW,3.3459820509030664,GIGA_CYCLE
4749,SE,2034,RDW,5.5012626530421045,GIGA_CYCLE
4750,SW,2034,RDW,2.018269217557469,GIGA_CYCLE
4751,TX,2034,RDW,1.8851400904911702,GIGA_CYCLE
4752,CA,2035,RDW,2.680133438938389,GIGA_CYCLE
4753,CEN,2035,RDW,1.944574372238603,GIGA_CYCLE
4754,MID_AT,2035,RDW,4.018878487853542,GIGA_CYCLE
4755,NE,2035,RDW,2.580065318858969,GIGA_CYCLE
4756,NW,2035,RDW,1.2351650238315426,GIGA_CYCLE
4757,N_CEN,2035,RDW,3.370365911184917,GIGA_CYCLE
4758,SE,2035,RDW,5.551753909916756,GIGA_CYCLE
4759,SW,2035,RDW,2.041791352382592,GIGA_CYCLE
4760,TX,2035,RDW,1.9018923880109988,GIGA_CYCLE
4761,CA,2036,RDW,2.705887724755024,GIGA_CYCLE
4762,CEN,2036,RDW,1.9601444885781758,GIGA_CYCLE
4763,MID_AT,2036,RDW,4.052050625612388,GIGA_CYCLE
4764,NE,2036,RDW,2.6014952498970585,GIGA_CYCLE
4765,NW,2036,RDW,1.2477706016760004,GIGA_CYCLE
4766,N_CEN,2036,RDW,3.394670149365233,GIGA_CYCLE
4767,SE,2036,RDW,5.602757613346837,GIGA_CYCLE
4768,SW,2036,RDW,2.0656691989197777,GIGA_CYCLE
4769,TX,2036,RDW,1.9190441776279483,GIGA_CYCLE
4770,CA,2037,RDW,2.731520898529109,GIGA_CYCLE
4771,CEN,2037,RDW,1.9757093424331587,GIGA_CYCLE
4772,MID_AT,2037,RDW,4.085036054953291,GIGA_CYCLE
4773,NE,2037,RDW,2.622731985365588,GIGA_CYCLE
4774,NW,2037,RDW,1.2603456102099366,GIGA_CYCLE
4775,N_CEN,2037,RDW,3.418755367419449,GIGA_CYCLE
4776,SE,2037,RDW,5.653703825554764,GIGA_CYCLE
4777,SW,2037,RDW,2.0896007306767177,GIGA_CYCLE
4778,TX,2037,RDW,1.9362741741744252,GIGA_CYCLE
4779,CA,2038,RDW,2.757129910669128,GIGA_CYCLE
4780,CEN,2038,RDW,1.9912336207464358,GIGA_CYCLE
4781,MID_AT,2038,RDW,4.1179824267215475,GIGA_CYCLE
4782,NE,2038,RDW,2.6439620967211344,GIGA_CYCLE
4783,NW,2038,RDW,1.272904823419201,GIGA_CYCLE
4784,N_CEN,2038,RDW,3.4428275457063013,GIGA_CYCLE
4785,SE,2038,RDW,5.7045293522272065,GIGA_CYCLE
4786,SW,2038,RDW,2.1134869144322868,GIGA_CYCLE
4787,TX,2038,RDW,1.9534324087908002,GIGA_CYCLE
4788,CA,2039,RDW,2.7826227770923326,GIGA_CYCLE
4789,CEN,2039,RDW,2.0066225540678673,GIGA_CYCLE
4790,MID_AT,2039,RDW,4.150762413953571,GIGA_CYCLE
4791,NE,2039,RDW,2.665117989388253,GIGA_CYCLE
4792,NW,2039,RDW,1.285400047305029,GIGA_CYCLE
4793,N_CEN,2039,RDW,3.466820524183324,GIGA_CYCLE
4794,SE,2039,RDW,5.754963462204188,GIGA_CYCLE
4795,SW,2039,RDW,2.137224131070027,GIGA_CYCLE
4796,TX,2039,RDW,1.9703876345125042,GIGA_CYCLE
4797,CA,2040,RDW,2.8079011366707847,GIGA_CYCLE
4798,CEN,2040,RDW,2.0218262592589893,GIGA_CYCLE
4799,MID_AT,2040,RDW,4.183224220629905,GIGA_CYCLE
4800,NE,2040,RDW,2.686093103360084,GIGA_CYCLE
4801,NW,2040,RDW,1.2977899590539252,GIGA_CYCLE
4802,N_CEN,2040,RDW,3.4905877403913625,GIGA_CYCLE
4803,SE,2040,RDW,5.80484905804822,GIGA_CYCLE
4804,SW,2040,RDW,2.1607606164163267,GIGA_CYCLE
4805,TX,2040,RDW,1.98711242370852,GIGA_CYCLE
4806,CA,2041,RDW,2.8246907352335295,GIGA_CYCLE
4807,CEN,2041,RDW,2.0343354572203074,GIGA_CYCLE
4808,MID_AT,2041,RDW,4.194035756228201,GIGA_CYCLE
4809,NE,2041,RDW,2.6863467513841295,GIGA_CYCLE
4810,NW,2041,RDW,1.3067436826600742,GIGA_CYCLE
4811,N_CEN,2041,RDW,3.4869390443315935,GIGA_CYCLE
4812,SE,2041,RDW,5.839699383901053,GIGA_CYCLE
4813,SW,2041,RDW,2.1805815981839904,GIGA_CYCLE
4814,TX,2041,RDW,2.0083008173341206,GIGA_CYCLE
4815,CA,2042,RDW,2.84120462580293,GIGA_CYCLE
4816,CEN,2042,RDW,2.0467364628605433,GIGA_CYCLE
4817,MID_AT,2042,RDW,4.204477326632788,GIGA_CYCLE
4818,NE,2042,RDW,2.6862979940445237,GIGA_CYCLE
4819,NW,2042,RDW,1.3155974957014192,GIGA_CYCLE
4820,N_CEN,2042,RDW,3.4828588021583675,GIGA_CYCLE
4821,SE,2042,RDW,5.874228755296705,GIGA_CYCLE
4822,SW,2042,RDW,2.200349507572835,GIGA_CYCLE
4823,TX,2042,RDW,2.0294691049995044,GIGA_CYCLE
4824,CA,2043,RDW,2.857438491449948,GIGA_CYCLE
4825,CEN,2043,RDW,2.059047594975633,GIGA_CYCLE
4826,MID_AT,2043,RDW,4.2145893719757614,GIGA_CYCLE
4827,NE,2043,RDW,2.685973923614499,GIGA_CYCLE
4828,NW,2043,RDW,1.3243531763840792,GIGA_CYCLE
4829,N_CEN,2043,RDW,3.4783828882051746,GIGA_CYCLE
4830,SE,2043,RDW,5.908489949065018,GIGA_CYCLE
4831,SW,2043,RDW,2.2200828372836305,GIGA_CYCLE
4832,TX,2043,RDW,2.050633794435884,GIGA_CYCLE
4833,CA,2044,RDW,2.8733605500192394,GIGA_CYCLE
4834,CEN,2044,RDW,2.071291829740774,GIGA_CYCLE
4835,MID_AT,2044,RDW,4.224421273901972,GIGA_CYCLE
4836,NE,2044,RDW,2.6854070675206683,GIGA_CYCLE
4837,NW,2044,RDW,1.3330043765937476,GIGA_CYCLE
4838,N_CEN,2044,RDW,3.473554058806049,GIGA_CYCLE
4839,SE,2044,RDW,5.9425490607954305,GIGA_CYCLE
4840,SW,2044,RDW,2.239805352142751,GIGA_CYCLE
4841,TX,2044,RDW,2.0718163786999226,GIGA_CYCLE
4842,CA,2045,RDW,2.889053948743669,GIGA_CYCLE
4843,CEN,2045,RDW,2.0834914564288454,GIGA_CYCLE
4844,MID_AT,2045,RDW,4.234020334230163,GIGA_CYCLE
4845,NE,2045,RDW,2.6846283238616215,GIGA_CYCLE
4846,NW,2045,RDW,1.3415824914103203,GIGA_CYCLE
4847,N_CEN,2045,RDW,3.4684127800071427,GIGA_CYCLE
4848,SE,2045,RDW,5.976470168624679,GIGA_CYCLE
4849,SW,2045,RDW,2.2595403668087504,GIGA_CYCLE
4850,TX,2045,RDW,2.093038065876887,GIGA_CYCLE
4851,CA,2046,RDW,2.9044619451693183,GIGA_CYCLE
4852,CEN,2046,RDW,2.0956689836411453,GIGA_CYCLE
4853,MID_AT,2046,RDW,4.243433634881401,GIGA_CYCLE
4854,NE,2046,RDW,2.6836681515863554,GIGA_CYCLE
4855,NW,2046,RDW,1.3500729711018986,GIGA_CYCLE
4856,N_CEN,2046,RDW,3.46299876663631,GIGA_CYCLE
4857,SE,2046,RDW,6.01031793341926,GIGA_CYCLE
4858,SW,2046,RDW,2.279311717442116,GIGA_CYCLE
4859,TX,2046,RDW,2.1143206764057276,GIGA_CYCLE
4860,CA,2047,RDW,2.919704116114095,GIGA_CYCLE
4861,CEN,2047,RDW,2.107836390211494,GIGA_CYCLE
4862,MID_AT,2047,RDW,4.252686349629079,GIGA_CYCLE
4863,NE,2047,RDW,2.682542887501811,GIGA_CYCLE
4864,NW,2047,RDW,1.358517351758483,GIGA_CYCLE
4865,N_CEN,2047,RDW,3.4573333517727636,GIGA_CYCLE
4866,SE,2047,RDW,6.044126775299231,GIGA_CYCLE
4867,SW,2047,RDW,2.29913203946668,GIGA_CYCLE
4868,TX,2047,RDW,2.135675753637235,GIGA_CYCLE
4869,CA,2048,RDW,2.9347695607268363,GIGA_CYCLE
4870,CEN,2048,RDW,2.1200122992458375,GIGA_CYCLE
4871,MID_AT,2048,RDW,4.261816655712921,GIGA_CYCLE
4872,NE,2048,RDW,2.681276888106541,GIGA_CYCLE
4873,NW,2048,RDW,1.3669155151694377,GIGA_CYCLE
4874,N_CEN,2048,RDW,3.4514480930616793,GIGA_CYCLE
4875,SE,2048,RDW,6.0779501371733335,GIGA_CYCLE
4876,SW,2048,RDW,2.319021387784995,GIGA_CYCLE
4877,TX,2048,RDW,2.157121810891184,GIGA_CYCLE
4878,CA,2049,RDW,2.9496175404241693,GIGA_CYCLE
4879,CEN,2049,RDW,2.1322169101677377,GIGA_CYCLE
4880,MID_AT,2049,RDW,4.270865340629503,GIGA_CYCLE
4881,NE,2049,RDW,2.6798958979129988,GIGA_CYCLE
4882,NW,2049,RDW,1.3752578635977035,GIGA_CYCLE
4883,N_CEN,2049,RDW,3.4453761807288257,GIGA_CYCLE
4884,SE,2049,RDW,6.111845942627121,GIGA_CYCLE
4885,SW,2049,RDW,2.3390017799831373,GIGA_CYCLE
4886,TX,2049,RDW,2.1786792928940604,GIGA_CYCLE
4887,CA,2050,RDW,2.964327347566387,GIGA_CYCLE
4888,CEN,2050,RDW,2.1444670606823424,GIGA_CYCLE
4889,MID_AT,2050,RDW,4.279865898366168,GIGA_CYCLE
4890,NE,2050,RDW,2.678420826762486,GIGA_CYCLE
4891,NW,2050,RDW,1.3835737028286355,GIGA_CYCLE
4892,N_CEN,2050,RDW,3.439144432359732,GIGA_CYCLE
4893,SE,2050,RDW,6.1458624388852625,GIGA_CYCLE
4894,SW,2050,RDW,2.3590917860056972,GIGA_CYCLE
4895,TX,2050,RDW,2.200365542350727,GIGA_CYCLE
4896,CA,2017,RFZ,45.645161891217796,MEGA_CUBIC_FEET
4897,CEN,2017,RFZ,66.19955939538463,MEGA_CUBIC_FEET
4898,MID_AT,2017,RFZ,102.52629066564977,MEGA_CUBIC_FEET
4899,NE,2017,RFZ,52.00785271517666,MEGA_CUBIC_FEET
4900,NW,2017,RFZ,23.36425762314131,MEGA_CUBIC_FEET
4901,N_CEN,2017,RFZ,126.72468860145118,MEGA_CUBIC_FEET
4902,SE,2017,RFZ,147.36109946874717,MEGA_CUBIC_FEET
4903,SW,2017,RFZ,48.23343049111728,MEGA_CUBIC_FEET
4904,TX,2017,RFZ,51.82549548817311,MEGA_CUBIC_FEET
4905,CA,2018,RFZ,46.13905425570825,MEGA_CUBIC_FEET
4906,CEN,2018,RFZ,66.76019751064949,MEGA_CUBIC_FEET
4907,MID_AT,2018,RFZ,103.4796016772162,MEGA_CUBIC_FEET
4908,NE,2018,RFZ,52.5463477769974,MEGA_CUBIC_FEET
4909,NW,2018,RFZ,23.6326211344287,MEGA_CUBIC_FEET
4910,N_CEN,2018,RFZ,127.7794163408536,MEGA_CUBIC_FEET
4911,SE,2018,RFZ,148.71032136811164,MEGA_CUBIC_FEET
4912,SW,2018,RFZ,48.84526068818772,MEGA_CUBIC_FEET
4913,TX,2018,RFZ,52.33001872226116,MEGA_CUBIC_FEET
4914,CA,2019,RFZ,46.656090557362745,MEGA_CUBIC_FEET
4915,CEN,2019,RFZ,67.3513782327827,MEGA_CUBIC_FEET
4916,MID_AT,2019,RFZ,104.48207010754642,MEGA_CUBIC_FEET
4917,NE,2019,RFZ,53.10588882162261,MEGA_CUBIC_FEET
4918,NW,2019,RFZ,23.913171068339675,MEGA_CUBIC_FEET
4919,N_CEN,2019,RFZ,128.892943017164,MEGA_CUBIC_FEET
4920,SE,2019,RFZ,150.13653690880477,MEGA_CUBIC_FEET
4921,SW,2019,RFZ,49.483511606293945,MEGA_CUBIC_FEET
4922,TX,2019,RFZ,52.855170210103076,MEGA_CUBIC_FEET
4923,CA,2020,RFZ,47.17931361478421,MEGA_CUBIC_FEET
4924,CEN,2020,RFZ,67.94919660053684,MEGA_CUBIC_FEET
4925,MID_AT,2020,RFZ,105.49893234517472,MEGA_CUBIC_FEET
4926,NE,2020,RFZ,53.66972526173306,MEGA_CUBIC_FEET
4927,NW,2020,RFZ,24.197308179245688,MEGA_CUBIC_FEET
4928,N_CEN,2020,RFZ,130.01902856174874,MEGA_CUBIC_FEET
4929,SE,2020,RFZ,151.58868725724895,MEGA_CUBIC_FEET
4930,SW,2020,RFZ,50.130730350869,MEGA_CUBIC_FEET
4931,TX,2020,RFZ,53.384781824181985,MEGA_CUBIC_FEET
4932,CA,2021,RFZ,47.70162056056749,MEGA_CUBIC_FEET
4933,CEN,2021,RFZ,68.5418236695955,MEGA_CUBIC_FEET
4934,MID_AT,2021,RFZ,106.51464622674848,MEGA_CUBIC_FEET
4935,NE,2021,RFZ,54.23216378158378,MEGA_CUBIC_FEET
4936,NW,2021,RFZ,24.481627529139306,MEGA_CUBIC_FEET
4937,N_CEN,2021,RFZ,131.14455855858986,MEGA_CUBIC_FEET
4938,SE,2021,RFZ,153.03423023466195,MEGA_CUBIC_FEET
4939,SW,2021,RFZ,50.78074548941427,MEGA_CUBIC_FEET
4940,TX,2021,RFZ,53.90639595432065,MEGA_CUBIC_FEET
4941,CA,2022,RFZ,48.208323352014155,MEGA_CUBIC_FEET
4942,CEN,2022,RFZ,69.11275810919018,MEGA_CUBIC_FEET
4943,MID_AT,2022,RFZ,107.4957972640585,MEGA_CUBIC_FEET
4944,NE,2022,RFZ,54.77381924061051,MEGA_CUBIC_FEET
4945,NW,2022,RFZ,24.75898624216066,MEGA_CUBIC_FEET
4946,N_CEN,2022,RFZ,132.22596116300676,MEGA_CUBIC_FEET
4947,SE,2022,RFZ,154.4352881588458,MEGA_CUBIC_FEET
4948,SW,2022,RFZ,51.4202066192987,MEGA_CUBIC_FEET
4949,TX,2022,RFZ,54.41137417533706,MEGA_CUBIC_FEET
4950,CA,2023,RFZ,48.70632637997678,MEGA_CUBIC_FEET
4951,CEN,2023,RFZ,69.6744917259242,MEGA_CUBIC_FEET
4952,MID_AT,2023,RFZ,108.45786267544307,MEGA_CUBIC_FEET
4953,NE,2023,RFZ,55.30199008252679,MEGA_CUBIC_FEET
4954,NW,2023,RFZ,25.033003025630062,MEGA_CUBIC_FEET
4955,N_CEN,2023,RFZ,133.27978117177227,MEGA_CUBIC_FEET
4956,SE,2023,RFZ,155.82005089290246,MEGA_CUBIC_FEET
4957,SW,2023,RFZ,52.05689858414842,MEGA_CUBIC_FEET
4958,TX,2023,RFZ,54.912312692670284,MEGA_CUBIC_FEET
4959,CA,2024,RFZ,49.20015717196908,MEGA_CUBIC_FEET
4960,CEN,2024,RFZ,70.23572953852312,MEGA_CUBIC_FEET
4961,MID_AT,2024,RFZ,109.4109949089799,MEGA_CUBIC_FEET
4962,NE,2024,RFZ,55.82048579728471,MEGA_CUBIC_FEET
4963,NW,2024,RFZ,25.306167764412557,MEGA_CUBIC_FEET
4964,N_CEN,2024,RFZ,134.315759847386,MEGA_CUBIC_FEET
4965,SE,2024,RFZ,157.20955037578955,MEGA_CUBIC_FEET
4966,SW,2024,RFZ,52.696602257180125,MEGA_CUBIC_FEET
4967,TX,2024,RFZ,55.41883421233838,MEGA_CUBIC_FEET
4968,CA,2025,RFZ,49.69331242099829,MEGA_CUBIC_FEET
4969,CEN,2025,RFZ,70.80055424905913,MEGA_CUBIC_FEET
4970,MID_AT,2025,RFZ,110.36319992579371,MEGA_CUBIC_FEET
4971,NE,2025,RFZ,56.33569533888581,MEGA_CUBIC_FEET
4972,NW,2025,RFZ,25.579986946751276,MEGA_CUBIC_FEET
4973,N_CEN,2025,RFZ,135.34584796857996,MEGA_CUBIC_FEET
4974,SE,2025,RFZ,158.60902447244936,MEGA_CUBIC_FEET
4975,SW,2025,RFZ,53.34137451310733,MEGA_CUBIC_FEET
4976,TX,2025,RFZ,55.93313400190574,MEGA_CUBIC_FEET
4977,CA,2026,RFZ,50.194519417628904,MEGA_CUBIC_FEET
4978,CEN,2026,RFZ,71.37917274731822,MEGA_CUBIC_FEET
4979,MID_AT,2026,RFZ,111.33214943226038,MEGA_CUBIC_FEET
4980,NE,2026,RFZ,56.85922115881227,MEGA_CUBIC_FEET
4981,NW,2026,RFZ,25.85847532017001,MEGA_CUBIC_FEET
4982,N_CEN,2026,RFZ,136.39692586073087,MEGA_CUBIC_FEET
4983,SE,2026,RFZ,160.03507468701534,MEGA_CUBIC_FEET
4984,SW,2026,RFZ,53.99782177071157,MEGA_CUBIC_FEET
4985,TX,2026,RFZ,56.46021008890523,MEGA_CUBIC_FEET
4986,CA,2027,RFZ,50.69701653144912,MEGA_CUBIC_FEET
4987,CEN,2027,RFZ,71.95825134534682,MEGA_CUBIC_FEET
4988,MID_AT,2027,RFZ,112.30323017206835,MEGA_CUBIC_FEET
4989,NE,2027,RFZ,57.38462307704071,MEGA_CUBIC_FEET
4990,NW,2027,RFZ,26.13798492587637,MEGA_CUBIC_FEET
4991,N_CEN,2027,RFZ,137.4541804437779,MEGA_CUBIC_FEET
4992,SE,2027,RFZ,161.4588591955442,MEGA_CUBIC_FEET
4993,SW,2027,RFZ,54.6577184867777,MEGA_CUBIC_FEET
4994,TX,2027,RFZ,56.98529323391048,MEGA_CUBIC_FEET
4995,CA,2028,RFZ,51.19237580050261,MEGA_CUBIC_FEET
4996,CEN,2028,RFZ,72.52478735879627,MEGA_CUBIC_FEET
4997,MID_AT,2028,RFZ,113.25850569540168,MEGA_CUBIC_FEET
4998,NE,2028,RFZ,57.90180364388717,MEGA_CUBIC_FEET
4999,NW,2028,RFZ,26.414131501251067,MEGA_CUBIC_FEET
5000,N_CEN,2028,RFZ,138.49479880443124,MEGA_CUBIC_FEET
5001,SE,2028,RFZ,162.85495502066422,MEGA_CUBIC_FEET
5002,SW,2028,RFZ,55.31175258504057,MEGA_CUBIC_FEET
5003,TX,2028,RFZ,57.4970944318497,MEGA_CUBIC_FEET
5004,CA,2029,RFZ,51.672953172553015,MEGA_CUBIC_FEET
5005,CEN,2029,RFZ,73.06607399020187,MEGA_CUBIC_FEET
5006,MID_AT,2029,RFZ,114.1821528883293,MEGA_CUBIC_FEET
5007,NE,2029,RFZ,58.40378003275962,MEGA_CUBIC_FEET
5008,NW,2029,RFZ,26.682526933442613,MEGA_CUBIC_FEET
5009,N_CEN,2029,RFZ,139.49984973669015,MEGA_CUBIC_FEET
5010,SE,2029,RFZ,164.19591299746935,MEGA_CUBIC_FEET
5011,SW,2029,RFZ,55.94909838417273,MEGA_CUBIC_FEET
5012,TX,2029,RFZ,57.98414739371931,MEGA_CUBIC_FEET
5013,CA,2030,RFZ,52.15355743598857,MEGA_CUBIC_FEET
5014,CEN,2030,RFZ,73.60123210074674,MEGA_CUBIC_FEET
5015,MID_AT,2030,RFZ,115.106408830237,MEGA_CUBIC_FEET
5016,NE,2030,RFZ,58.90860917541091,MEGA_CUBIC_FEET
5017,NW,2030,RFZ,26.950145185420443,MEGA_CUBIC_FEET
5018,N_CEN,2030,RFZ,140.50977759489845,MEGA_CUBIC_FEET
5019,SE,2030,RFZ,165.52382952640568,MEGA_CUBIC_FEET
5020,SW,2030,RFZ,56.58190007360871,MEGA_CUBIC_FEET
5021,TX,2030,RFZ,58.45968897682337,MEGA_CUBIC_FEET
5022,CA,2031,RFZ,52.637499499136936,MEGA_CUBIC_FEET
5023,CEN,2031,RFZ,74.13581327763639,MEGA_CUBIC_FEET
5024,MID_AT,2031,RFZ,116.03854080329045,MEGA_CUBIC_FEET
5025,NE,2031,RFZ,59.41981890223509,MEGA_CUBIC_FEET
5026,NW,2031,RFZ,27.218798213913928,MEGA_CUBIC_FEET
5027,N_CEN,2031,RFZ,141.53385346712824,MEGA_CUBIC_FEET
5028,SE,2031,RFZ,166.8496763904382,MEGA_CUBIC_FEET
5029,SW,2031,RFZ,57.2143339149287,MEGA_CUBIC_FEET
5030,TX,2031,RFZ,58.928837405031565,MEGA_CUBIC_FEET
